"MPIO_CDPMP","discap4t5","disbog4t5","el_4t5n","em_4t5n","cs_4t5n","cw_4t5n","el_4t5d","em_4t5d","cs_4t5d","cw_4t5d","pct_4t5x","el_4t5x","em_4t5x","cs_4t5x","cw_4t5x","el_4t5xs","em_4t5xs","cs_4t5xs","cw_4t5xs","FID_4t5"
"27787",88.2333831787109,258.875091552734,0.375,0,0,0.6,0.375,0,0,0.6,0.203702318568466,0.0763883694631746,0.707908638792634,0.796297681431534,0.122221391141079,0.203702302915318,0.796297697084682,0.796297697084682,0.203702302915318,432
"27800",242.106582641602,524.204711914062,0.375,0,0,0.6,0.375,0,0,0.6,0.412483544017046,0.154681329006392,0.522302129368846,0.587516455982954,0.247490126410227,0.41248351232047,0.58751648767953,0.58751648767953,0.41248351232047,433
"27810",78.8659210205078,290.082092285156,0.375,0,0,0.6,0.375,0,0,0.6,0.228258324967664,0.0855968718628741,0.686078349103746,0.771741675032336,0.136954994980599,0.228258307427553,0.771741692572447,0.771741692572447,0.228258307427553,434
"41001",0,194.917861938477,0.375,0,0,0.6,0,0.889,1,0,0.153375978233841,0.0575159918376903,0.752648755350115,0.846624021766159,0.0920255869403045,0.153375966447932,0.846624033552068,0.846624033552068,0.153375966447932,938
"41006",168.601608276367,362.474975585938,0.375,0,0,0.6,0.375,0,0,0.6,0.285222469674578,0.106958426127967,0.6354372244593,0.714777530325422,0.171133481804747,0.285222447757157,0.714777552242843,0.714777552242843,0.285222447757157,974
"41013",96.2326354980469,290.418975830078,0.375,0,0,0.6,0.375,0,0,0.6,0.228523410182223,0.0856962788183336,0.685842688348004,0.771476589817777,0.137114046109334,0.228523392621742,0.771476607378258,0.771476607378258,0.228523392621742,973
"41016",33.0819435119629,177.56266784668,0.375,0,0,0.6,0.375,0,0,0.6,0.139719611163143,0.0523948541861785,0.764789265675966,0.860280388836857,0.0838317666978855,0.139719600426634,0.860280399573366,0.860280399573366,0.139719600426634,972
"41020",54.513298034668,238.867538452148,0.375,0,0,0.6,0.375,0,0,0.6,0.18795887669839,0.0704845787618961,0.721904558615132,0.81204112330161,0.112775326019034,0.187958862255019,0.812041137744981,0.812041137744981,0.187958862255019,971
"41026",117.166000366211,310.870361328125,0.375,0,0,0.6,0.375,0,0,0.6,0.24461609263731,0.0917310347389911,0.671536293645432,0.75538390736269,0.146769655582386,0.244616073840214,0.755383926159786,0.755383926159786,0.244616073840214,970
"41078",38.686466217041,161.841903686523,0.375,0,0,0.6,0.375,0,0,0.6,0.127349336024333,0.0477560010091248,0.775786440274368,0.872650663975667,0.0764096016145997,0.127349326238396,0.872650673761604,0.872650673761604,0.127349326238396,969
"41132",37.3706741333008,229.814926147461,0.375,0,0,0.6,0.375,0,0,0.6,0.180835603058946,0.0678133511471046,0.728237148880597,0.819164396941054,0.108501361835367,0.18083558916295,0.81916441083705,0.81916441083705,0.18083558916295,968
"41206",79.7102508544922,118.538963317871,0.375,0,0,0.6,0.375,0,0,0.6,0.0932753380161869,0.0349782517560701,0.80607822450361,0.906724661983813,0.0559652028097121,0.0932753308486069,0.906724669151393,0.906724669151393,0.0932753308486069,967
"41244",131.869110107422,326.52685546875,0.375,0,0,0.6,0.375,0,0,0.6,0.256935795309242,0.0963509232409657,0.660584077970084,0.743064204690758,0.154161477185545,0.256935775565461,0.743064224434539,0.743064224434539,0.256935775565461,966
"41298",100.170455932617,292.746063232422,0.375,0,0,0.6,0.375,0,0,0.6,0.230354536910274,0.0863829513413528,0.684214816686766,0.769645463089726,0.138212722146164,0.230354519209083,0.769645480790917,0.769645480790917,0.230354519209083,965
"41306",74.1530151367188,267.371307373047,0.375,0,0,0.6,0.375,0,0,0.6,0.210387777765312,0.078895416661992,0.701965265566638,0.789612222234688,0.126232666659187,0.210387761598432,0.789612238401568,0.789612238401568,0.210387761598432,939
"41319",122.401496887207,315.177795410156,0.375,0,0,0.6,0.375,0,0,0.6,0.248005504512851,0.093002064192319,0.668523106488076,0.751994495487149,0.14880330270771,0.248005485455302,0.751994514544698,0.751994514544698,0.248005485455302,940
"41349",51.589656829834,245.436019897461,0.375,0,0,0.6,0.375,0,0,0.6,0.193127450051116,0.0724227937691685,0.717309696904558,0.806872549948884,0.11587647003067,0.193127435210575,0.806872564789424,0.806872564789424,0.193127435210575,941
"41357",60.5068092346191,253.165222167969,0.375,0,0,0.6,0.375,0,0,0.6,0.199209365517542,0.0747035120690784,0.711902874054905,0.800790634482458,0.119525619310525,0.199209350209648,0.800790649790352,0.800790649790352,0.199209350209648,942
"41359",154.448837280273,348.824554443359,0.375,0,0,0.6,0.375,0,0,0.6,0.274481295544997,0.102930485829374,0.644986128260498,0.725518704455003,0.164688777326998,0.274481274452962,0.725518725547038,0.725518725547038,0.274481274452962,943
"41378",130.144348144531,324.210388183594,0.375,0,0,0.6,0.375,0,0,0.6,0.255113025285119,0.0956673844819197,0.662204520521529,0.744886974714881,0.153067815171072,0.255113005681406,0.744886994318594,0.744886994318594,0.255113005681406,944
"41396",111.903099060059,305.808349609375,0.375,0,0,0.6,0.375,0,0,0.6,0.24063292253954,0.0902373459523277,0.675077331862349,0.75936707746046,0.144379753523724,0.240632904048525,0.759367095951475,0.759367095951475,0.240632904048525,945
"41483",75.0464248657227,268.688812255859,0.375,0,0,0.6,0.375,0,0,0.6,0.211424489322783,0.0792841834960438,0.701043628992046,0.788575510677217,0.12685469359367,0.211424473076239,0.788575526923761,0.788575526923761,0.211424473076239,946
"41503",134.175354003906,329.089904785156,0.375,0,0,0.6,0.375,0,0,0.6,0.258952594551014,0.0971072229566303,0.658791143444149,0.741047405448986,0.155371556730608,0.258952574652255,0.741047425347745,0.741047425347745,0.258952574652255,947
"41518",80.0246734619141,274.913269042969,0.375,0,0,0.6,0.375,0,0,0.6,0.216322358297965,0.0811208843617369,0.696689423473109,0.783677641702035,0.129793414978779,0.216322341675052,0.783677658324948,0.783677658324948,0.216322341675052,948
"41524",24.5538311004639,218.40364074707,0.375,0,0,0.6,0.375,0,0,0.6,0.171856348701318,0.0644461307629944,0.736219706004528,0.828143651298682,0.103113809220791,0.171856335495318,0.828143664504682,0.828143664504682,0.171856335495318,949
"41530",176.279739379883,370.935760498047,0.375,0,0,0.6,0.375,0,0,0.6,0.291880049178146,0.109455018441805,0.629518636280628,0.708119950821854,0.175128029506888,0.291880026749135,0.708119973250865,0.708119973250865,0.291880026749135,950
"41548",104.212257385254,298.996673583984,0.375,0,0,0.6,0.375,0,0,0.6,0.235272985469555,0.0882273695510832,0.679842315917565,0.764727014530445,0.141163791281733,0.235272967390415,0.764727032609585,0.764727032609585,0.235272967390415,951
"41551",160.166061401367,355.011688232422,0.375,0,0,0.6,0.375,0,0,0.6,0.279349795988844,0.104756173495816,0.640658031365918,0.720650204011156,0.167609877593306,0.279349774522698,0.720650225477302,0.720650225477302,0.279349774522698,952
"41615",26.4905815124512,212.315734863281,0.375,0,0,0.6,0.375,0,0,0.6,0.167065928208114,0.0626497230780426,0.740478389822987,0.832934071791886,0.100239556924868,0.167065915370225,0.832934084629775,0.832934084629775,0.167065915370225,953
"41660",144.218154907227,338.703094482422,0.375,0,0,0.6,0.375,0,0,0.6,0.26651697248489,0.0999438646818336,0.652066411460933,0.733483027515111,0.159910183490934,0.26651695200486,0.733483047995141,0.733483047995141,0.26651695200486,954
"41668",168.856903076172,362.744873046875,0.375,0,0,0.6,0.375,0,0,0.6,0.285434845219243,0.107038066957216,0.635248422600093,0.714565154780757,0.171260907131546,0.285434823285502,0.714565176714498,0.714565176714498,0.285434823285502,955
"41676",36.4832077026367,224.224227905273,0.375,0,0,0.6,0.375,0,0,0.6,0.176436422792047,0.0661636585470178,0.73214802013787,0.823563577207953,0.105861853675228,0.176436409234099,0.8235635907659,0.8235635907659,0.176436409234099,956
"41770",138.22673034668,331.378295898438,0.375,0,0,0.6,0.375,0,0,0.6,0.260753272139464,0.0977824770522989,0.657190341068017,0.739246727860536,0.156451963283678,0.260753252102335,0.739246747897665,0.739246747897665,0.260753252102335,957
"41791",118.219444274902,312.811065673828,0.375,0,0,0.6,0.375,0,0,0.6,0.24614318422617,0.0923036940848138,0.670178709222935,0.75385681577383,0.147685910535702,0.246143165311728,0.753856834688272,0.753856834688272,0.246143165311728,958
"41797",71.4228439331055,266.289337158203,0.375,0,0,0.6,0.375,0,0,0.6,0.209536402532323,0.0785761509496213,0.702722138148764,0.790463597467677,0.125721841519394,0.209536386430865,0.790463613569135,0.790463613569135,0.209536386430865,959
"41799",17.6001281738281,182.515090942383,0.375,0,0,0.6,0.375,0,0,0.6,0.143616548721236,0.0538562057704635,0.761324888186821,0.856383451278764,0.0861699292327416,0.143616537685274,0.856383462314726,0.856383462314726,0.143616537685274,960
"41801",55.4197883605957,243.726364135742,0.375,0,0,0.6,0.375,0,0,0.6,0.191782164799734,0.0719183117999003,0.718505655493036,0.808217835200266,0.115069298879841,0.19178215006257,0.80821784993743,0.80821784993743,0.19178215006257,961
"41807",137.419937133789,331.735443115234,0.375,0,0,0.6,0.375,0,0,0.6,0.261034302329334,0.0978878633735003,0.656940505229222,0.738965697670666,0.156620581397601,0.26103428227061,0.73896571772939,0.73896571772939,0.26103428227061,962
"41872",38.2317276000977,157.477020263672,0.375,0,0,0.6,0.375,0,0,0.6,0.123914718702972,0.0464680195136145,0.778839815073058,0.876085281297028,0.0743488312217832,0.123914709180962,0.876085290819038,0.876085290819038,0.123914709180962,963
"41885",47.0568809509277,241.585815429688,0.375,0,0,0.6,0.375,0,0,0.6,0.190097820694565,0.0712866827604618,0.720003037402532,0.809902179305435,0.114058692416739,0.190097806086831,0.809902193913169,0.809902193913169,0.190097806086831,964
"44001",0,773.794128417969,0.375,0,0,0.6,0,0.889,1,0,0.608879197716464,0.228329699143674,0.347706393230063,0.391120802283536,0.365327518629879,0.608879150928209,0.391120849071791,0.391120849071791,0.608879150928209,565
"44035",52.0726432800293,777.200805664062,0.375,0,0,0.6,0.375,0,0,0.6,0.611559826623175,0.229334934983691,0.345323314131997,0.388440173376825,0.366935895973905,0.611559779628931,0.388440220371069,0.388440220371068,0.611559779628931,566
"44078",44.1968307495117,751.212280273438,0.375,0,0,0.6,0.375,0,0,0.6,0.591110107623589,0.221666290358846,0.36350311432263,0.408889892376411,0.354666064574153,0.591110062200767,0.408889937799232,0.408889937799232,0.591110062200768,557
"44090",53.8858985900879,748.329895019531,0.375,0,0,0.6,0.375,0,0,0.6,0.588842030939553,0.220815761602333,0.365519434494737,0.411157969060447,0.353305218563732,0.588841985691019,0.411158014308981,0.411158014308981,0.588841985691019,567
"44098",39.7517280578613,736.348510742188,0.375,0,0,0.6,0.375,0,0,0.6,0.579414180070179,0.217280317526317,0.37390079391761,0.420585819929821,0.347648508042108,0.579414135546111,0.420585864453889,0.420585864453889,0.579414135546111,558
"44110",74.7984619140625,703.00732421875,0.375,0,0,0.6,0.375,0,0,0.6,0.553178836384113,0.207442063644042,0.397224014454524,0.446821163615887,0.331907301830468,0.553178793876054,0.446821206123946,0.446821206123946,0.553178793876054,559
"44279",52.0524749755859,729.592407226562,0.375,0,0,0.6,0.375,0,0,0.6,0.574097971614717,0.215286739355519,0.378626903234517,0.425902028385283,0.34445878296883,0.574097927499163,0.425902072500837,0.425902072500837,0.574097927499163,560
"44378",44.788948059082,759.523681640625,0.375,0,0,0.6,0.375,0,0,0.6,0.597650140961266,0.224118802860475,0.357689024685434,0.402349859038734,0.35859008457676,0.597650095035888,0.402349904964112,0.402349904964112,0.597650095035888,561
"44420",93.9000015258789,680.29638671875,0.375,0,0,0.6,0.375,0,0,0.6,0.535308169114176,0.200740563417816,0.413111037657498,0.464691830885824,0.321184901468505,0.535308127979357,0.464691872020643,0.464691872020643,0.535308127979357,562
"44430",62.5879364013672,794.0595703125,0.375,0,0,0.6,0.375,0,0,0.6,0.624825565812252,0.234309587179594,0.333530071992908,0.375174434187748,0.374895339487351,0.624825517798625,0.375174482201375,0.375174482201375,0.624825517798625,570
"44560",52.996696472168,816.471618652344,0.375,0,0,0.6,0.375,0,0,0.6,0.64246104469634,0.240922891761128,0.317852131264954,0.35753895530366,0.385476626817804,0.642460995327546,0.357539004672454,0.357539004672454,0.642460995327546,571
"44650",54.3456535339355,719.492797851562,0.375,0,0,0.6,0.375,0,0,0.6,0.566150842232807,0.212306565837303,0.385691901255035,0.433849157767193,0.339690505339684,0.566150798727937,0.433849201272063,0.433849201272063,0.566150798727937,568
"44847",173.267562866211,902.349182128906,0.375,0,0,0.6,0.375,0,0,0.6,0.710035946121813,0.26626347979568,0.257778043897708,0.289964053878187,0.426021567673088,0.710035891560344,0.289964108439656,0.289964108439656,0.710035891560344,569
"44855",86.1002349853516,688.99951171875,0.375,0,0,0.6,0.375,0,0,0.6,0.542156439956525,0.203308664983697,0.407022924878649,0.457843560043475,0.325293863973915,0.542156398295463,0.457843601704537,0.457843601704537,0.542156398295463,563
"44874",79.9330978393555,695.557739257812,0.375,0,0,0.6,0.375,0,0,0.6,0.547316944767528,0.205243854287823,0.402435236101668,0.452683055232472,0.328390166860517,0.547316902709916,0.452683097290084,0.452683097290084,0.547316902709916,564
"47001",0,751.176086425781,0.375,0,0,0.6,0,0.889,1,0,0.591081627592384,0.221655610347144,0.363528433070371,0.408918372407616,0.35464897655543,0.591081582171751,0.408918417828249,0.408918417828249,0.591081582171751,600
"47030",111.780349731445,640.253967285156,0.375,0,0,0.6,0.375,0,0,0.6,0.503799793276277,0.188924922478604,0.44112198377739,0.496200206723723,0.302279875965766,0.503799754562664,0.496200245437336,0.496200245437336,0.503799754562664,573
"47053",63.7735061645508,687.510192871094,0.375,0,0,0.6,0.375,0,0,0.6,0.540984532298142,0.202869199611803,0.408064750786952,0.459015467701858,0.324590719378885,0.540984490727133,0.459015509272867,0.459015509272867,0.540984490727133,597
"47058",151.249328613281,600.719299316406,0.375,0,0,0.6,0.375,0,0,0.6,0.47269095433482,0.177259107875558,0.468777741596345,0.52730904566518,0.283614572600892,0.472690918011712,0.527309081988288,0.527309081988288,0.472690918011712,574
"47161",139.399154663086,655.771484375,0.375,0,0,0.6,0.375,0,0,0.6,0.516010138391628,0.19350380189686,0.430266986969843,0.483989861608372,0.309606083034977,0.516010098739732,0.483989901260268,0.483989901260268,0.516010098739732,575
"47170",135.346710205078,632.500793457031,0.375,0,0,0.6,0.375,0,0,0.6,0.497699015192219,0.186637130697082,0.446545575494117,0.502300984807781,0.298619409115331,0.497698976947409,0.50230102305259,0.50230102305259,0.49769897694741,576
"47189",43.2334365844727,709.989135742188,0.375,0,0,0.6,0.375,0,0,0.6,0.558672648811573,0.20950224330434,0.392340015206512,0.441327351188427,0.335203589286944,0.558672605881352,0.441327394118648,0.441327394118648,0.558672605881352,598
"47205",140.843902587891,648.473388671875,0.375,0,0,0.6,0.375,0,0,0.6,0.510267449873608,0.191350293702603,0.435372237062362,0.489732550126392,0.306160469924165,0.510267410663,0.489732589337,0.489732589337,0.510267410663,577
"47245",225.708526611328,525.473205566406,0.375,0,0,0.6,0.375,0,0,0.6,0.413481689866158,0.155055633699809,0.521414777708986,0.586518310133842,0.248089013919695,0.413481658092881,0.586518341907119,0.586518341907119,0.413481658092881,601
"47258",125.204406738281,659.493530273438,0.375,0,0,0.6,0.375,0,0,0.6,0.518938922983387,0.19460209611877,0.427663297467769,0.481061077016613,0.311363353790032,0.518938883106434,0.481061116893566,0.481061116893566,0.518938883106434,578
"47268",71.7335815429688,693.734985351562,0.375,0,0,0.6,0.375,0,0,0.6,0.545882665422011,0.204705999533254,0.403710310439832,0.454117334577989,0.327529599253207,0.545882623474613,0.454117376525387,0.454117376525387,0.545882623474613,579
"47288",79.2002487182617,672.045227050781,0.375,0,0,0.6,0.375,0,0,0.6,0.528815538459127,0.198305826922173,0.418882986309836,0.471184461540873,0.317289323075476,0.528815497823223,0.471184502176777,0.471184502176777,0.528815497823223,599
"47318",214.768829345703,536.998596191406,0.375,0,0,0.6,0.375,0,0,0.6,0.422550730763982,0.158456524036493,0.51335240035082,0.577449269236018,0.253530438458389,0.422550698293811,0.577449301706189,0.577449301706189,0.422550698293811,580
"47460",164.221588134766,591.591247558594,0.375,0,0,0.6,0.375,0,0,0.6,0.465508319281264,0.174565619730474,0.475163104158957,0.534491680718736,0.279304991568758,0.465508283510092,0.534491716489908,0.534491716489908,0.465508283510092,581
"47541",149.286544799805,637.53466796875,0.375,0,0,0.6,0.375,0,0,0.6,0.501660044827281,0.18812251681023,0.443024220148547,0.498339955172719,0.300996026896369,0.501660006278093,0.498339993721907,0.498339993721907,0.501660006278093,572
"47545",187.918533325195,564.562744140625,0.375,0,0,0.6,0.375,0,0,0.6,0.444240267648129,0.166590100368048,0.494070402060813,0.555759732351871,0.266544160588878,0.444240233511264,0.555759766488736,0.555759766488736,0.444240233511264,582
"47551",92.6038131713867,673.652770996094,0.375,0,0,0.6,0.375,0,0,0.6,0.530080474482507,0.19878017793094,0.417758458185051,0.469919525517493,0.318048284689504,0.530080433749401,0.469919566250599,0.469919566250599,0.530080433749401,583
"47555",169.570755004883,599.025634765625,0.375,0,0,0.6,0.375,0,0,0.6,0.471358252166365,0.176759344562387,0.469962513824101,0.528641747833635,0.282814951299819,0.471358215945666,0.528641784054334,0.528641784054334,0.471358215945666,584
"47570",63.3312683105469,705.653381347656,0.375,0,0,0.6,0.375,0,0,0.6,0.555260952392223,0.208222857147084,0.395373013323314,0.444739047607777,0.333156571435334,0.555260909724167,0.444739090275833,0.444739090275833,0.555260909724167,585
"47605",92.0405349731445,693.612854003906,0.375,0,0,0.6,0.375,0,0,0.6,0.545786563326834,0.204669961247563,0.403795745202445,0.454213436673166,0.3274719379961,0.545786521386821,0.454213478613179,0.454213478613179,0.545786521386821,586
"47660",124.805885314941,631.108581542969,0.375,0,0,0.6,0.375,0,0,0.6,0.496603518545044,0.186226319454391,0.447519472013456,0.503396481454956,0.297962111127026,0.496603480384416,0.503396519615584,0.503396519615584,0.496603480384416,587
"47675",113.830131530762,680.587829589844,0.375,0,0,0.6,0.375,0,0,0.6,0.535537498201868,0.2008265618257,0.412907164098539,0.464462501798132,0.321322498921121,0.535537457049427,0.464462542950573,0.464462542950573,0.535537457049427,588
"47692",202.262344360352,550.460876464844,0.375,0,0,0.6,0.375,0,0,0.6,0.433143861561037,0.162428948085389,0.503935107072238,0.566856138438963,0.259886316936622,0.433143828276855,0.566856171723145,0.566856171723145,0.433143828276855,589
"47703",206.331253051758,549.523010253906,0.375,0,0,0.6,0.375,0,0,0.6,0.432405878155491,0.162152204308309,0.504591174319768,0.567594121844509,0.259443526893295,0.432405844928019,0.567594155071981,0.567594155071981,0.432405844928019,590
"47707",178.663497924805,574.160034179688,0.375,0,0,0.6,0.375,0,0,0.6,0.451792134539629,0.169422050452361,0.48735679239427,0.548207865460371,0.271075280723777,0.451792099822454,0.548207900177546,0.548207900177546,0.451792099822454,591
"47720",195.078201293945,572.861083984375,0.375,0,0,0.6,0.375,0,0,0.6,0.450770023200515,0.169038758700193,0.488265449374742,0.549229976799485,0.270462013920309,0.450769988561882,0.549230011438118,0.549230011438118,0.450769988561882,592
"47745",84.5141296386719,719.191833496094,0.375,0,0,0.6,0.375,0,0,0.6,0.565914020927799,0.212217757847925,0.385902435395186,0.434085979072201,0.33954841255668,0.565913977441127,0.434086022558873,0.434086022558873,0.565913977441127,593
"47798",163.032501220703,612.736145019531,0.375,0,0,0.6,0.375,0,0,0.6,0.48214670891099,0.180805015841621,0.46037157577813,0.51785329108901,0.289288025346594,0.48214667186127,0.51785332813873,0.51785332813873,0.48214667186127,594
"47960",146.517364501953,635.181884765625,0.375,0,0,0.6,0.375,0,0,0.6,0.499808698717886,0.187428262019207,0.4446700668398,0.500191301282114,0.299885219230731,0.499808660310962,0.500191339689039,0.500191339689039,0.499808660310961,595
"47980",50.4835586547852,708.559997558594,0.375,0,0,0.6,0.375,0,0,0.6,0.557548095808785,0.209080535928294,0.393339742825991,0.442451904191215,0.334528857485271,0.557548052964977,0.442451947035023,0.442451947035022,0.557548052964977,596
"50001",0,83.6635894775391,0.375,0,0,0.6,0,0.889,1,0,0.0658327807983154,0.0246872927993683,0.830474657870298,0.934167219201685,0.0394996684789892,0.0658327757395106,0.934167224260489,0.934167224260489,0.0658327757395106,909
"50006",25.1595401763916,67.2133865356445,0.375,0,0,0.6,0.375,0,0,0.6,0.0528885285719357,0.0198331982144759,0.841982098099549,0.947111471428064,0.0317331171431614,0.0528885245078094,0.947111475492191,0.947111475492191,0.0528885245078094,910
"50110",73.4895935058594,134.766128540039,0.375,0,0,0.6,0.375,0,0,0.6,0.10604408745331,0.0397665327949913,0.794726806254007,0.89395591254669,0.063626452471986,0.106044079304538,0.893955920695462,0.893955920695462,0.106044079304538,911
"50124",66.3005065917969,137.593017578125,0.375,0,0,0.6,0.375,0,0,0.6,0.108268495556616,0.0406006858337309,0.792749307450169,0.891731504443384,0.0649610973339694,0.108268487236913,0.891731512763087,0.891731512763087,0.108268487236913,912
"50150",31.1868953704834,96.3122024536133,0.375,0,0,0.6,0.375,0,0,0.6,0.0757856572007816,0.0284196214502931,0.821626550748505,0.924214342799218,0.045471394320469,0.0757856513771655,0.924214348622835,0.924214348622835,0.0757856513771655,913
"50223",73.1226577758789,66.9467391967773,0.375,0,0,0.6,0.375,0,0,0.6,0.0526787104668351,0.0197545164250632,0.842168626394984,0.947321289533165,0.031607226280101,0.0526787064188318,0.947321293581168,0.947321293581168,0.0526787064188318,914
"50226",33.434497833252,104.563652038574,0.375,0,0,0.6,0.375,0,0,0.6,0.0822785159842422,0.0308544434940908,0.815854399290009,0.917721484015758,0.0493671095905453,0.0822785096616937,0.917721490338306,0.917721490338306,0.0822785096616938,915
"50245",41.841724395752,51.1594352722168,0.375,0,0,0.6,0.375,0,0,0.6,0.0402560768558184,0.0150960288209319,0.853212347675177,0.959743923144182,0.024153646113491,0.0402560737624107,0.959743926237589,0.959743926237589,0.0402560737624107,916
"50251",73.4971389770508,95.6377029418945,0.375,0,0,0.6,0.375,0,0,0.6,0.0752549104472554,0.0282205914177208,0.82209838461239,0.924745089552745,0.0451529462683532,0.0752549046644236,0.924745095335576,0.924745095335576,0.0752549046644236,917
"50270",57.3562278747559,85.2979965209961,0.375,0,0,0.6,0.375,0,0,0.6,0.0671188547200662,0.0251695705200248,0.829331338153861,0.932881145279934,0.0402713128320397,0.0671188495624353,0.932881150437565,0.932881150437565,0.0671188495624353,918
"50287",79.6804275512695,132.079223632812,0.375,0,0,0.6,0.375,0,0,0.6,0.103929829352648,0.0389736860072429,0.796606381705496,0.896070170647352,0.0623578976115887,0.103929821366342,0.896070178633658,0.896070178633658,0.103929821366342,919
"50313",68.6543121337891,111.942626953125,0.375,0,0,0.6,0.375,0,0,0.6,0.0880848463257859,0.0330318173721697,0.810692571616376,0.911915153674214,0.0528509077954715,0.0880848395570601,0.91191516044294,0.91191516044294,0.0880848395570601,920
"50318",50.0033264160156,56.8553695678711,0.375,0,0,0.6,0.375,0,0,0.6,0.044738064734525,0.0167767742754469,0.849227860451007,0.955261935265475,0.026842838840715,0.0447380612967068,0.955261938703293,0.955261938703293,0.0447380612967068,921
"50325",182.985397338867,266.032958984375,0.375,0,0,0.6,0.375,0,0,0.6,0.209334664975705,0.0785004993658895,0.702901482836598,0.790665335024295,0.125600798985423,0.209334648889749,0.79066535111025,0.79066535111025,0.20933464888975,936
"50330",135.309204101562,151.669326782227,0.375,0,0,0.6,0.375,0,0,0.6,0.11934479032319,0.0447542963711964,0.782902481402684,0.88065520967681,0.0716068741939143,0.119344781152349,0.880655218847651,0.880655218847651,0.119344781152349,922
"50350",190.690811157227,221.23828125,0.375,0,0,0.6,0.375,0,0,0.6,0.174086856237951,0.0652825710892316,0.734236784804462,0.825913143762049,0.104452113742771,0.174086842860551,0.825913157139449,0.825913157139449,0.174086842860551,935
"50370",152.391006469727,161.853210449219,0.375,0,0,0.6,0.375,0,0,0.6,0.127358233032395,0.047759337387148,0.775778530834201,0.872641766967605,0.0764149398194368,0.127358223245774,0.872641776754226,0.872641776754226,0.127358223245774,923
"50400",81.0115432739258,96.8800888061523,0.375,0,0,0.6,0.375,0,0,0.6,0.0762325127325431,0.0285871922747036,0.821229296180769,0.923767487267457,0.0457395076395258,0.0762325068745891,0.923767493125411,0.923767493125411,0.0762325068745891,924
"50450",170.929443359375,245.440170288086,0.375,0,0,0.6,0.375,0,0,0.6,0.193130715889433,0.0724240184585374,0.717306793574294,0.806869284110567,0.11587842953366,0.193130701048641,0.806869298951359,0.806869298951359,0.193130701048641,925
"50568",176.539093017578,258.941955566406,0.375,0,0,0.6,0.375,0,0,0.6,0.203754932184291,0.0764080995691091,0.707861865288165,0.796245067815709,0.122252959310575,0.2037549165271,0.7962450834729,0.7962450834729,0.2037549165271,937
"50573",96.275634765625,177.088333129883,0.375,0,0,0.6,0.375,0,0,0.6,0.139346369067854,0.0522548884004454,0.765121077898677,0.860653630932146,0.0836078214407127,0.139346358360027,0.860653641639973,0.860653641639973,0.139346358360027,926
"50577",101.673248291016,170.668106079102,0.375,0,0,0.6,0.375,0,0,0.6,0.134294453380888,0.050360420017833,0.76961223094439,0.865705546619112,0.0805766720285328,0.134294443061266,0.865705556938734,0.865705556938734,0.134294443061266,927
"50590",158.130172729492,219.891830444336,0.375,0,0,0.6,0.375,0,0,0.6,0.173027367859571,0.0648852629473392,0.735178669972841,0.826972632140429,0.103816420715743,0.173027354563586,0.826972645436414,0.826972645436414,0.173027354563586,928
"50606",20.4525699615479,94.6223068237305,0.375,0,0,0.6,0.375,0,0,0.6,0.0744559207016803,0.0279209702631301,0.822808686496206,0.92554407929832,0.0446735524210082,0.0744559149802455,0.925544085019754,0.925544085019754,0.0744559149802455,929
"50680",41.3345069885254,124.24836730957,0.375,0,0,0.6,0.375,0,0,0.6,0.0977679248609752,0.0366629718228657,0.802084314798593,0.902232075139025,0.0586607549165851,0.0977679173481702,0.90223208265183,0.90223208265183,0.0977679173481702,930
"50683",94.250114440918,138.849411010742,0.375,0,0,0.6,0.375,0,0,0.6,0.109257120046223,0.0409714200173335,0.791870420278908,0.890742879953777,0.0655542720277337,0.109257111650551,0.890742888349449,0.890742888349449,0.109257111650551,931
"50686",47.2086029052734,57.9347381591797,0.375,0,0,0.6,0.375,0,0,0.6,0.0455873928151864,0.0170952723056949,0.848472807787299,0.954412607184814,0.0273524356891119,0.0455873893121031,0.954412610687897,0.954412610687897,0.0455873893121031,932
"50689",86.9791259765625,167.679916381836,0.375,0,0,0.6,0.375,0,0,0.6,0.131943121833289,0.0494786706874836,0.771702564690206,0.868056878166711,0.0791658730999737,0.131943111694351,0.868056888305649,0.868056888305649,0.131943111694351,933
"50711",154.751159667969,204.261932373047,0.375,0,0,0.6,0.375,0,0,0.6,0.160728592967736,0.0602732223629009,0.746112280851683,0.839271407032264,0.0964371557806414,0.160728580616828,0.839271419383172,0.839271419383172,0.160728580616828,934
"52001",0,502.101470947266,0.375,0,0,0.6,0,0.889,1,0,0.395091057911843,0.148159146716941,0.537764049516372,0.604908942088157,0.237054634747106,0.395091027551763,0.604908972448237,0.604908972448237,0.395091027551763,127
"52019",51.0738639831543,454.836883544922,0.375,0,0,0.6,0.375,0,0,0.6,0.35789973918631,0.134212402194866,0.570827131863371,0.64210026081369,0.214739843511786,0.357899711684131,0.642100288315869,0.642100288315869,0.357899711684131,128
"52022",54.54736328125,549.895629882812,0.375,0,0,0.6,0.375,0,0,0.6,0.432699083198499,0.162262156199437,0.504330515036534,0.567300916801501,0.259619449919099,0.432699049948496,0.567300950051504,0.567300950051504,0.432699049948496,129
