"MPIO_CDPMP","VAM18_2t3","FID_2t3","PBID18_2t3","eCDF_2t3d","eCDF_2t3m","el_c2d","em_c2d","cs_c2d","cw_c2d","el_c3d","em_c3d","cs_c3d","cw_c3d","el_c2m","em_c2m","cs_c2m","cw_c2m","el_c3m","em_c3m","cs_c3m","cw_c3m"
"13244",604.624346961027,501,35410.2862084588,0.623686723973257,0.854723707664884,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.747883244206774,0.0948743315508021,0,0.854723707664884,0.106840463458111,0.570100713012478,0.854723707664884,0
"13248",82.9473940452736,502,35410.2862084588,0.623686723973257,0.329768270944742,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.288547237076649,0.0366042780748663,0,0.329768270944742,0.0412210338680927,0.219955436720143,0.329768270944742,0
"13268",69.9315201691255,503,35410.2862084588,0.623686723973257,0.267379679144385,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.233957219251337,0.0296791443850267,0,0.267379679144385,0.0334224598930481,0.178342245989305,0.267379679144385,0
"13300",85.4593091665813,1108,35410.2862084588,0.623686723973257,0.340463458110517,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.297905525846702,0.0377914438502674,0,0.340463458110517,0.0425579322638146,0.227089126559715,0.340463458110517,0
"13430",1421.75414214931,1110,35410.2862084588,0.623686723973257,0.927807486631016,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.811831550802139,0.102986631016043,0,0.927807486631016,0.115975935828877,0.618847593582888,0.927807486631016,0
"13433",280.428183856433,504,35410.2862084588,0.623686723973257,0.729946524064171,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.63870320855615,0.081024064171123,0,0.729946524064171,0.0912433155080214,0.486874331550802,0.729946524064171,0
"13440",79.9464593731287,505,35410.2862084588,0.623686723973257,0.315508021390374,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.276069518716578,0.0350213903743316,0,0.315508021390374,0.0394385026737968,0.21044385026738,0.315508021390374,0
"13657",302.800085912332,518,35410.2862084588,0.623686723973257,0.74777183600713,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.654300356506239,0.0830026737967915,0,0.74777183600713,0.0934714795008913,0.498763814616756,0.74777183600713,0
"13667",166.934099423276,519,35410.2862084588,0.623686723973257,0.566844919786096,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.495989304812834,0.0629197860962567,0,0.566844919786096,0.070855614973262,0.378085561497326,0.566844919786096,0
"13670",314.433352676207,520,35410.2862084588,0.623686723973257,0.75222816399287,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.658199643493761,0.0834973262032086,0,0.75222816399287,0.0940285204991087,0.501736185383244,0.75222816399287,0
"13473",192.597690413155,509,35410.2862084588,0.623686723973257,0.60873440285205,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.532642602495544,0.0675695187165775,0,0.60873440285205,0.0760918003565062,0.406025846702317,0.60873440285205,0
"13490",145.870231537877,510,35410.2862084588,0.623686723973257,0.519607843137255,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.454656862745098,0.0576764705882353,0,0.519607843137255,0.0649509803921569,0.346578431372549,0.519607843137255,0
"13549",176.793761891234,511,35410.2862084588,0.623686723973257,0.57843137254902,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.506127450980392,0.0642058823529412,0,0.57843137254902,0.0723039215686275,0.385813725490196,0.57843137254902,0
"13580",59.6432978236004,512,35410.2862084588,0.623686723973257,0.207664884135472,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.181706773618538,0.0230508021390374,0,0.207664884135472,0.025958110516934,0.13851247771836,0.207664884135472,0
"13600",123.186986457095,513,35410.2862084588,0.623686723973257,0.459001782531194,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.401626559714795,0.0509491978609626,0,0.459001782531194,0.0573752228163993,0.306154188948307,0.459001782531194,0
"13620",44.5504568204118,514,35410.2862084588,0.623686723973257,0.136363636363636,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.119318181818182,0.0151363636363636,0,0.136363636363636,0.0170454545454545,0.0909545454545455,0.136363636363636,0
"13647",134.57311264808,515,35410.2862084588,0.623686723973257,0.494652406417112,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.432820855614973,0.0549064171122995,0,0.494652406417112,0.061831550802139,0.329933155080214,0.494652406417112,0
"13650",81.3671919607307,1109,35410.2862084588,0.623686723973257,0.322638146167558,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.282308377896613,0.0358128342245989,0,0.322638146167558,0.0403297682709447,0.215199643493761,0.322638146167558,0
"13654",203.148610121457,516,35410.2862084588,0.623686723973257,0.631907308377897,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.55291889483066,0.0701417112299465,0,0.631907308377897,0.0789884135472371,0.421482174688057,0.631907308377897,0
"13655",95.5189923217113,517,35410.2862084588,0.623686723973257,0.376114081996435,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.329099821746881,0.0417486631016043,0,0.376114081996435,0.0470142602495544,0.250868092691622,0.376114081996435,0
"13683",151.441612165068,522,35410.2862084588,0.623686723973257,0.538324420677362,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.471033868092692,0.0597540106951872,0,0.538324420677362,0.0672905525846702,0.3590623885918,0.538324420677362,0
"13688",321.142002200907,523,35410.2862084588,0.623686723973257,0.758467023172905,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.663658645276292,0.0841898395721925,0,0.758467023172905,0.0948083778966132,0.505897504456328,0.758467023172905,0
"13744",285.920061531459,524,35410.2862084588,0.623686723973257,0.736185383244207,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.644162210338681,0.081716577540107,0,0.736185383244207,0.0920231729055258,0.491035650623886,0.736185383244207,0
"13673",129.168547484325,521,35410.2862084588,0.623686723973257,0.472370766488414,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.413324420677362,0.0524331550802139,0,0.472370766488414,0.0590463458110517,0.315071301247772,0.472370766488414,0
"13780",128.431248302696,526,35410.2862084588,0.623686723973257,0.470588235294118,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.411764705882353,0.0522352941176471,0,0.470588235294118,0.0588235294117647,0.313882352941177,0.470588235294118,0
"13001",20959.8100271557,489,35410.2862084588,0.623686723973257,0.996434937611408,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.871880570409982,0.110604278074866,0,0.996434937611408,0.124554367201426,0.664622103386809,0.996434937611408,0
"13006",221.644451100929,490,35410.2862084588,0.623686723973257,0.662210338680927,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.579434046345811,0.0735053475935829,0,0.662210338680927,0.0827762923351159,0.441694295900178,0.662210338680927,0
"13760",64.3171296445031,525,35410.2862084588,0.623686723973257,0.231729055258467,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.202762923351159,0.0257219251336898,0,0.231729055258467,0.0289661319073084,0.154563279857398,0.231729055258467,0
"13030",72.5491470577683,491,35410.2862084588,0.623686723973257,0.287878787878788,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.251893939393939,0.0319545454545455,0,0.287878787878788,0.0359848484848485,0.192015151515152,0.287878787878788,0
"15001",3516.22025107079,637,26884.2072434447,0.552053486150907,0.968805704099822,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.847704991087344,0.10753743315508,0,0.968805704099822,0.121100713012478,0.646193404634581,0.968805704099822,0
"15022",21.3173838321567,638,26884.2072434447,0.552053486150907,0.036541889483066,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.0319741532976827,0.00405614973262032,0,0.036541889483066,0.00456773618538324,0.024373440285205,0.036541889483066,0
"15047",347.047648737415,639,26884.2072434447,0.552053486150907,0.771836007130125,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.675356506238859,0.0856737967914439,0,0.771836007130125,0.0964795008912656,0.514814616755793,0.771836007130125,0
"15632",210.055178067006,720,26884.2072434447,0.552053486150907,0.640819964349376,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.560717468805704,0.0711310160427808,0,0.640819964349376,0.080102495543672,0.427426916221034,0.640819964349376,0
"15638",116.027486068558,721,26884.2072434447,0.552053486150907,0.436720142602496,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.382130124777184,0.048475935828877,0,0.436720142602496,0.0545900178253119,0.291292335115865,0.436720142602496,0
"15646",362.890637240255,722,26884.2072434447,0.552053486150907,0.7825311942959,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.684714795008913,0.0868609625668449,0,0.7825311942959,0.0978163992869875,0.521948306595365,0.7825311942959,0
"15660",22.9875216169038,723,26884.2072434447,0.552053486150907,0.0454545454545455,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.0397727272727273,0.00504545454545455,0,0.0454545454545455,0.00568181818181818,0.0303181818181818,0.0454545454545455,0
"15664",57.574908816389,724,26884.2072434447,0.552053486150907,0.200534759358289,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.175467914438503,0.0222593582887701,0,0.200534759358289,0.0250668449197861,0.133756684491979,0.200534759358289,0
"15667",70.7654563841541,725,26884.2072434447,0.552053486150907,0.277183600713012,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.242535650623886,0.0307673796791444,0,0.277183600713012,0.0346479500891266,0.184881461675579,0.277183600713012,0
"15673",44.2466381088083,726,26884.2072434447,0.552053486150907,0.133689839572193,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.116978609625668,0.0148395721925134,0,0.133689839572193,0.0167112299465241,0.0891711229946524,0.133689839572193,0
"15676",40.5732023756352,727,26884.2072434447,0.552053486150907,0.11319073083779,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.099041889483066,0.0125641711229947,0,0.11319073083779,0.0141488413547237,0.0754982174688057,0.11319073083779,0
"15681",71.5538556222202,728,26884.2072434447,0.552053486150907,0.281639928698752,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.246434937611408,0.0312620320855615,0,0.281639928698752,0.035204991087344,0.187853832442068,0.281639928698752,0
"15686",86.0735347593085,729,26884.2072434447,0.552053486150907,0.343137254901961,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.300245098039216,0.0380882352941176,0,0.343137254901961,0.0428921568627451,0.228872549019608,0.343137254901961,0
"15690",606.012754805049,730,26884.2072434447,0.552053486150907,0.85650623885918,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.749442959001782,0.095072192513369,0,0.85650623885918,0.107063279857397,0.571289661319073,0.85650623885918,0
"15693",116.05731448679,731,26884.2072434447,0.552053486150907,0.437611408199644,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.382909982174688,0.0485748663101604,0,0.437611408199644,0.0547014260249554,0.291886809269162,0.437611408199644,0
"15696",79.3438039759374,732,26884.2072434447,0.552053486150907,0.311051693404635,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.272170231729055,0.0345267379679144,0,0.311051693404635,0.0388814616755793,0.207471479500891,0.311051693404635,0
"15720",24.2050609038085,733,26884.2072434447,0.552053486150907,0.0499108734402852,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.0436720142602496,0.00554010695187166,0,0.0499108734402852,0.00623885918003565,0.0332905525846702,0.0499108734402852,0
"15723",31.9678916896699,734,26884.2072434447,0.552053486150907,0.0757575757575758,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.0662878787878788,0.00840909090909091,0,0.0757575757575758,0.00946969696969697,0.050530303030303,0.0757575757575758,0
"15740",151.90928036831,735,26884.2072434447,0.552053486150907,0.540106951871658,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.472593582887701,0.059951871657754,0,0.540106951871658,0.0675133689839572,0.360251336898396,0.540106951871658,0
"15753",95.6986147013896,736,26884.2072434447,0.552053486150907,0.377005347593583,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.329879679144385,0.0418475935828877,0,0.377005347593583,0.0471256684491979,0.25146256684492,0.377005347593583,0
"15755",156.284995468125,669,26884.2072434447,0.552053486150907,0.546345811051693,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.478052584670232,0.060644385026738,0,0.546345811051693,0.0682932263814617,0.36441265597148,0.546345811051693,0
"15757",161.387541080693,670,26884.2072434447,0.552053486150907,0.557040998217469,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.487410873440285,0.061831550802139,0,0.557040998217469,0.0696301247771836,0.371546345811052,0.557040998217469,0
"15759",2971.51166794519,671,26884.2072434447,0.552053486150907,0.96078431372549,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.840686274509804,0.106647058823529,0,0.96078431372549,0.120098039215686,0.640843137254902,0.96078431372549,0
"15761",41.2092629982997,672,26884.2072434447,0.552053486150907,0.114973262032086,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.100601604278075,0.0127620320855615,0,0.114973262032086,0.0143716577540107,0.0766871657754011,0.114973262032086,0
"15762",32.9370462995642,737,26884.2072434447,0.552053486150907,0.0802139037433155,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.0701871657754011,0.00890374331550802,0,0.0802139037433155,0.0100267379679144,0.0535026737967914,0.0802139037433155,0
"15763",104.54106656339,738,26884.2072434447,0.552053486150907,0.402852049910873,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.352495543672014,0.044716577540107,0,0.402852049910873,0.0503565062388592,0.268702317290553,0.402852049910873,0
"15764",105.946013975483,739,26884.2072434447,0.552053486150907,0.407308377896613,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.356394830659537,0.0452112299465241,0,0.407308377896613,0.0509135472370766,0.271674688057041,0.407308377896613,0
"15774",25.7057205206801,740,26884.2072434447,0.552053486150907,0.054367201426025,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.0475713012477718,0.00603475935828877,0,0.054367201426025,0.00679590017825312,0.0362629233511586,0.054367201426025,0
"15776",115.935408670079,741,26884.2072434447,0.552053486150907,0.435828877005348,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.381350267379679,0.0483770053475936,0,0.435828877005348,0.0544786096256685,0.290697860962567,0.435828877005348,0
"15778",65.9488857861892,742,26884.2072434447,0.552053486150907,0.241532976827094,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.211341354723708,0.0268101604278075,0,0.241532976827094,0.0301916221033868,0.161102495543672,0.241532976827094,0
"15790",83.8024388013023,743,26884.2072434447,0.552053486150907,0.333333333333333,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.291666666666667,0.037,0,0.333333333333333,0.0416666666666667,0.222333333333333,0.333333333333333,0
"15798",74.6560134635759,744,26884.2072434447,0.552053486150907,0.297682709447415,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.260472370766488,0.0330427807486631,0,0.297682709447415,0.0372103386809269,0.198554367201426,0.297682709447415,0
"15804",199.321031490733,745,26884.2072434447,0.552053486150907,0.622994652406417,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.545120320855615,0.0691524064171123,0,0.622994652406417,0.0778743315508021,0.41553743315508,0.622994652406417,0
"15806",723.019839389802,746,26884.2072434447,0.552053486150907,0.868983957219251,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.760360962566845,0.0964572192513369,0,0.868983957219251,0.108622994652406,0.579612299465241,0.868983957219251,0
"15808",46.4525798156055,747,26884.2072434447,0.552053486150907,0.149732620320856,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.131016042780749,0.016620320855615,0,0.149732620320856,0.018716577540107,0.0998716577540107,0.149732620320856,0
"15810",32.6971574568288,748,26884.2072434447,0.552053486150907,0.0784313725490196,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.0686274509803922,0.00870588235294118,0,0.0784313725490196,0.00980392156862745,0.0523137254901961,0.0784313725490196,0
"15814",158.464398500447,749,26884.2072434447,0.552053486150907,0.551693404634581,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.482731729055258,0.0612379679144385,0,0.551693404634581,0.0689616755793226,0.367979500891266,0.551693404634581,0
"15816",39.5638582868885,750,26884.2072434447,0.552053486150907,0.10873440285205,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.0951426024955437,0.0120695187165775,0,0.10873440285205,0.0135918003565062,0.0725258467023173,0.10873440285205,0
"15820",55.8764633082026,751,26884.2072434447,0.552053486150907,0.189839572192513,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.166109625668449,0.021072192513369,0,0.189839572192513,0.0237299465240642,0.126622994652406,0.189839572192513,0
"15822",66.4007032572929,752,26884.2072434447,0.552053486150907,0.244206773618538,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.213680926916221,0.0271069518716578,0,0.244206773618538,0.0305258467023173,0.162885918003565,0.244206773618538,0
"15832",84.8397820131313,753,26884.2072434447,0.552053486150907,0.337789661319073,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.295565953654189,0.0374946524064171,0,0.337789661319073,0.0422237076648841,0.225305704099822,0.337789661319073,0
"15835",100.227436029721,754,26884.2072434447,0.552053486150907,0.393048128342246,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.343917112299465,0.0436283422459893,0,0.393048128342246,0.0491310160427808,0.262163101604278,0.393048128342246,0
"15837",681.109951861732,755,26884.2072434447,0.552053486150907,0.86541889483066,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.757241532976827,0.0960614973262032,0,0.86541889483066,0.108177361853832,0.57723440285205,0.86541889483066,0
"15839",30.6637957540713,756,26884.2072434447,0.552053486150907,0.0704099821746881,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.061608734402852,0.00781550802139037,0,0.0704099821746881,0.00880124777183601,0.0469634581105169,0.0704099821746881,0
"15842",91.9091676166785,673,26884.2072434447,0.552053486150907,0.361853832442068,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.316622103386809,0.0401657754010695,0,0.361853832442068,0.0452317290552585,0.241356506238859,0.361853832442068,0
"15861",281.263520017872,674,26884.2072434447,0.552053486150907,0.731729055258467,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.640262923351159,0.0812219251336898,0,0.731729055258467,0.0914661319073084,0.488063279857398,0.731729055258467,0
"15879",35.5944971761979,675,26884.2072434447,0.552053486150907,0.0909090909090909,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.0795454545454545,0.0100909090909091,0,0.0909090909090909,0.0113636363636364,0.0606363636363636,0.0909090909090909,0
"15897",57.0064373072669,676,26884.2072434447,0.552053486150907,0.198752228163993,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.173908199643494,0.0220614973262032,0,0.198752228163993,0.0248440285204991,0.132567736185383,0.198752228163993,0
"15332",44.5118443796702,759,26884.2072434447,0.552053486150907,0.135472370766488,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.118538324420677,0.0150374331550802,0,0.135472370766488,0.0169340463458111,0.0903600713012478,0.135472370766488,0
"15051",119.310977719863,640,26884.2072434447,0.552053486150907,0.447415329768271,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.391488413547237,0.0496631016042781,0,0.447415329768271,0.0559269162210339,0.298426024955437,0.447415329768271,0
"15087",105.431425517475,641,26884.2072434447,0.552053486150907,0.406417112299465,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.355614973262032,0.0451122994652406,0,0.406417112299465,0.0508021390374332,0.271080213903743,0.406417112299465,0
"15090",22.4617094776627,642,26884.2072434447,0.552053486150907,0.0436720142602496,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.0382130124777184,0.0048475935828877,0,0.0436720142602496,0.00545900178253119,0.0291292335115865,0.0436720142602496,0
"15092",19.3678787545726,643,26884.2072434447,0.552053486150907,0.0320855614973262,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.0280748663101604,0.00356149732620321,0,0.0320855614973262,0.00401069518716578,0.0214010695187166,0.0320855614973262,0
"15097",67.6403378008329,644,26884.2072434447,0.552053486150907,0.254010695187166,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.22225935828877,0.0281951871657754,0,0.254010695187166,0.0317513368983957,0.16942513368984,0.254010695187166,0
"15104",139.632630042971,645,26884.2072434447,0.552053486150907,0.506238859180036,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.442959001782531,0.056192513368984,0,0.506238859180036,0.0632798573975045,0.337661319073084,0.506238859180036,0
"15106",40.3144577863002,646,26884.2072434447,0.552053486150907,0.110516934046346,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.0967023172905526,0.0122673796791444,0,0.110516934046346,0.0138146167557932,0.0737147950089127,0.110516934046346,0
"15109",63.241834033784,647,26884.2072434447,0.552053486150907,0.224598930481283,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.196524064171123,0.0249304812834225,0,0.224598930481283,0.0280748663101604,0.149807486631016,0.224598930481283,0
"15114",9.81916921532602,648,26884.2072434447,0.552053486150907,0.0106951871657754,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.00935828877005348,0.00118716577540107,0,0.0106951871657754,0.00133689839572193,0.00713368983957219,0.0106951871657754,0
"15131",41.8645320846018,649,26884.2072434447,0.552053486150907,0.120320855614973,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.105280748663102,0.013355614973262,0,0.120320855614973,0.0150401069518717,0.0802540106951872,0.120320855614973,0
"15135",37.7212797641534,650,26884.2072434447,0.552053486150907,0.101604278074866,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.088903743315508,0.0112780748663102,0,0.101604278074866,0.0127005347593583,0.0677700534759358,0.101604278074866,0
"15162",35.1837669629376,651,26884.2072434447,0.552053486150907,0.0873440285204991,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.0764260249554367,0.0096951871657754,0,0.0873440285204991,0.0109180035650624,0.0582584670231729,0.0873440285204991,0
"15172",37.5655496524122,652,26884.2072434447,0.552053486150907,0.100713012477718,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.0881238859180036,0.0111791443850267,0,0.100713012477718,0.0125891265597148,0.0671755793226382,0.100713012477718,0
"15176",867.559320801449,653,26884.2072434447,0.552053486150907,0.892156862745098,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.780637254901961,0.0990294117647059,0,0.892156862745098,0.111519607843137,0.59506862745098,0.892156862745098,0
"15180",41.815238129869,757,26884.2072434447,0.552053486150907,0.119429590017825,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.104500891265597,0.0132566844919786,0,0.119429590017825,0.0149286987522282,0.0796595365418895,0.119429590017825,0
"15183",74.2154152519639,654,26884.2072434447,0.552053486150907,0.295900178253119,0.483046800382044,0.0612779369627507,0,0.552053486150907,0.0690066857688634,0.368219675262655,0.552053486150907,0,0.258912655971479,0.0328449197860963,0,0.295900178253119,0.0369875222816399,0.197365418894831,0.295900178253119,0
