"MPIO_CDPMP","depto","provincia","indrural","discap4t5","disbog4t5","elsnl_4t5n","elsnmr_4t5n","clrgst_4t5n","clrgwk_4t5n","elsnl_4t5d","elsnmr_4t5d","clrgst_4t5d","clrgwk_4t5d","FID_4t5"
"05001","Antioquia","Valle del aburra",0.0184291806071997,0,264.339019775391,0.375,0,0,0.6,0,0.889,1,0,282
"05002","Antioquia","Oriente",0.62321400642395,58.2008743286133,209.005447387695,0.375,0,0,0.6,0.375,0,0,0.6,305
"05004","Antioquia","Occidente",0.694248616695404,63.8546333312988,326.940795898438,0.375,0,0,0.6,0.375,0,0,0.6,304
"05021","Antioquia","Oriente",0.466394662857056,61.1142158508301,241.82600402832,0.375,0,0,0.6,0.375,0,0,0.6,303
"05030","Antioquia","Suroeste",0.530750632286072,29.8788566589355,247.85627746582,0.375,0,0,0.6,0.375,0,0,0.6,302
"05031","Antioquia","Nordeste",0.441183269023895,105.130867004395,299.728210449219,0.375,0,0,0.6,0.375,0,0,0.6,301
"05034","Antioquia","Suroeste",0.531997501850128,76.3103790283203,239.198257446289,0.375,0,0,0.6,0.375,0,0,0.6,300
"05036","Antioquia","Suroeste",0.623349547386169,19.2576770782471,257.582244873047,0.375,0,0,0.6,0.375,0,0,0.6,299
"05038","Antioquia","Norte",0.770219445228577,72.6895294189453,301.724731445312,0.375,0,0,0.6,0.375,0,0,0.6,298
"05040","Antioquia","Nordeste",0.583319664001465,117.609687805176,329.563659667969,0.375,0,0,0.6,0.375,0,0,0.6,297
"05042","Antioquia","Occidente",0.375057339668274,42.0737800598145,306.244720458984,0.375,0,0,0.6,0.375,0,0,0.6,296
"05044","Antioquia","Occidente",0.820542097091675,29.0991840362549,285.700256347656,0.375,0,0,0.6,0.375,0,0,0.6,295
"05045","Antioquia","Urabá",0.186350747942924,209.224334716797,472.950897216797,0.375,0,0,0.6,0.375,0,0,0.6,404
"05051","Antioquia","Urabá",0.667281091213226,269.674377441406,526.132934570312,0.375,0,0,0.6,0.375,0,0,0.6,294
"05055","Antioquia","Oriente",0.55624920129776,92.3186340332031,173.791244506836,0.375,0,0,0.6,0.375,0,0,0.6,293
"05059","Antioquia","Occidente",0.666082918643951,21.4147357940674,266.160552978516,0.375,0,0,0.6,0.375,0,0,0.6,292
"05079","Antioquia","Valle del aburra",0.573322534561157,40.0173225402832,259.876953125,0.375,0,0,0.6,0.375,0,0,0.6,291
"05086","Antioquia","Norte",0.729499995708466,38.4839134216309,294.304534912109,0.375,0,0,0.6,0.375,0,0,0.6,290
"05088","Antioquia","Valle del aburra",0.0512786619365215,11.4078960418701,267.415771484375,0.375,0,0,0.6,0.375,0,0,0.6,289
"05091","Antioquia","Suroeste",0.651167273521423,72.2875289916992,248.967926025391,0.375,0,0,0.6,0.375,0,0,0.6,288
"05093","Antioquia","Suroeste",0.726148545742035,33.6572685241699,279.122802734375,0.375,0,0,0.6,0.375,0,0,0.6,287
"05101","Antioquia","Suroeste",0.402557611465454,61.5926818847656,256.47705078125,0.375,0,0,0.6,0.375,0,0,0.6,283
"05107","Antioquia","Norte",0.682547569274902,91.7688827514648,337.512298583984,0.375,0,0,0.6,0.375,0,0,0.6,284
"05113","Antioquia","Occidente",0.761064767837524,64.9544906616211,328.099090576172,0.375,0,0,0.6,0.375,0,0,0.6,285
"05120","Antioquia","Bajo cauca",0.815319359302521,153.962219238281,372.009368896484,0.375,0,0,0.6,0.375,0,0,0.6,286
"05125","Antioquia","Suroeste",0.800289273262024,37.7952842712402,298.101654052734,0.375,0,0,0.6,0.375,0,0,0.6,351
"05129","Antioquia","Valle del aburra",0.20908360183239,24.818962097168,244.527633666992,0.375,0,0,0.6,0.375,0,0,0.6,350
"05134","Antioquia","Norte",0.732043921947479,94.0010604858398,319.755401611328,0.375,0,0,0.6,0.375,0,0,0.6,349
"05138","Antioquia","Occidente",0.673001348972321,76.8568649291992,341.110229492188,0.375,0,0,0.6,0.375,0,0,0.6,348
"05142","Antioquia","Magdalena medio",0.402226090431213,99.3229217529297,224.662170410156,0.375,0,0,0.6,0.375,0,0,0.6,347
"05145","Antioquia","Suroeste",0.538266897201538,81.2732620239258,203.388473510742,0.375,0,0,0.6,0.375,0,0,0.6,346
"05147","Antioquia","Urabá",0.311336904764175,204.099182128906,468.302734375,0.375,0,0,0.6,0.375,0,0,0.6,345
"05148","Antioquia","Oriente",0.424616277217865,49.756965637207,216.316162109375,0.375,0,0,0.6,0.375,0,0,0.6,344
"05150","Antioquia","Norte",0.259231150150299,65.4245986938477,289.920043945312,0.375,0,0,0.6,0.375,0,0,0.6,343
"05154","Antioquia","Bajo cauca",0.148991823196411,183.31477355957,386.896301269531,0.375,0,0,0.6,0.375,0,0,0.6,342
"05172","Antioquia","Urabá",0.180026143789291,189.13493347168,453.472930908203,0.375,0,0,0.6,0.375,0,0,0.6,341
"05190","Antioquia","Nordeste",0.139130428433418,70.4318695068359,258.074188232422,0.375,0,0,0.6,0.375,0,0,0.6,340
"05197","Antioquia","Oriente",0.592527866363525,61.403377532959,209.783462524414,0.375,0,0,0.6,0.375,0,0,0.6,339
"05206","Antioquia","Oriente",0.602251410484314,49.681022644043,248.611541748047,0.375,0,0,0.6,0.375,0,0,0.6,338
"05209","Antioquia","Suroeste",0.656219303607941,37.5523910522461,264.446502685547,0.375,0,0,0.6,0.375,0,0,0.6,337
"05212","Antioquia","Valle del aburra",0.199540346860886,18.3358554840088,263.155395507812,0.375,0,0,0.6,0.375,0,0,0.6,336
"05234","Antioquia","Occidente",0.607620179653168,112.312507629395,376.300994873047,0.375,0,0,0.6,0.375,0,0,0.6,398
"05237","Antioquia","Norte",0.360861271619797,41.3086013793945,269.421508789062,0.375,0,0,0.6,0.375,0,0,0.6,335
"05240","Antioquia","Occidente",0.816663920879364,14.7454261779785,277.043212890625,0.375,0,0,0.6,0.375,0,0,0.6,334
"05250","Antioquia","Bajo cauca",0.367108851671219,179.382171630859,360.169769287109,0.375,0,0,0.6,0.375,0,0,0.6,333
"05264","Antioquia","Norte",0.494309514760971,35.809741973877,285.947723388672,0.375,0,0,0.6,0.375,0,0,0.6,332
"05266","Antioquia","Valle del aburra",0.0571645796298981,15.9257688522339,248.753890991211,0.375,0,0,0.6,0.375,0,0,0.6,331
"05282","Antioquia","Suroeste",0.670968532562256,44.235523223877,233.416137695312,0.375,0,0,0.6,0.375,0,0,0.6,330
"05284","Antioquia","Occidente",0.583441853523254,86.9165802001953,345.832885742188,0.375,0,0,0.6,0.375,0,0,0.6,399
"05306","Antioquia","Occidente",0.62824672460556,52.1254348754883,316.324279785156,0.375,0,0,0.6,0.375,0,0,0.6,329
"05308","Antioquia","Valle del aburra",0.445395082235336,23.1225776672363,262.203125,0.375,0,0,0.6,0.375,0,0,0.6,397
"05310","Antioquia","Norte",0.485594183206558,68.8240280151367,279.271209716797,0.375,0,0,0.6,0.375,0,0,0.6,396
"05313","Antioquia","Oriente",0.452307999134064,60.4501647949219,216.770172119141,0.375,0,0,0.6,0.375,0,0,0.6,395
"05315","Antioquia","Norte",0.661128044128418,79.9988250732422,296.516967773438,0.375,0,0,0.6,0.375,0,0,0.6,394
"05318","Antioquia","Oriente",0.667241156101227,23.4058628082275,249.832397460938,0.375,0,0,0.6,0.375,0,0,0.6,393
"05321","Antioquia","Oriente",0.351907223463058,53.6477432250977,232.227935791016,0.375,0,0,0.6,0.375,0,0,0.6,392
"05347","Antioquia","Occidente",0.574756920337677,14.9040260314941,266.327392578125,0.375,0,0,0.6,0.375,0,0,0.6,391
"05353","Antioquia","Suroeste",0.375388562679291,60.2392692565918,246.891571044922,0.375,0,0,0.6,0.375,0,0,0.6,390
"05360","Antioquia","Valle del aburra",0.104161247611046,11.8764009475708,253.31396484375,0.375,0,0,0.6,0.375,0,0,0.6,389
"05361","Antioquia","Norte",0.738716125488281,102.100456237793,356.953216552734,0.375,0,0,0.6,0.375,0,0,0.6,400
"05364","Antioquia","Suroeste",0.472447991371155,80.2252502441406,224.103057861328,0.375,0,0,0.6,0.375,0,0,0.6,388
"05368","Antioquia","Suroeste",0.441422283649445,58.189022064209,231.013259887695,0.375,0,0,0.6,0.375,0,0,0.6,387
"05376","Antioquia","Oriente",0.155172675848007,40.1159362792969,224.337753295898,0.375,0,0,0.6,0.375,0,0,0.6,386
"05380","Antioquia","Valle del aburra",0.147431686520576,14.8012199401855,252.657501220703,0.375,0,0,0.6,0.375,0,0,0.6,1121
"05390","Antioquia","Suroeste",0.129898935556412,60.4661903381348,216.417404174805,0.375,0,0,0.6,0.375,0,0,0.6,385
"05400","Antioquia","Oriente",0.407497078180313,49.4694290161133,214.968002319336,0.375,0,0,0.6,0.375,0,0,0.6,384
"05411","Antioquia","Occidente",0.771041095256805,54.4892120361328,316.301605224609,0.375,0,0,0.6,0.375,0,0,0.6,383
"05425","Antioquia","Magdalena medio",0.623768389225006,106.981536865234,243.959747314453,0.375,0,0,0.6,0.375,0,0,0.6,382
"05440","Antioquia","Oriente",0.315801680088043,38.1529579162598,234.106094360352,0.375,0,0,0.6,0.375,0,0,0.6,381
"05467","Antioquia","Suroeste",0.720658659934998,42.719295501709,224.400497436523,0.375,0,0,0.6,0.375,0,0,0.6,380
"05475","Antioquia","Urabá",0.641620874404907,142.427719116211,398.318054199219,0.375,0,0,0.6,0.375,0,0,0.6,402
"05480","Antioquia","Urabá",0.636123239994049,145.400787353516,409.705017089844,0.375,0,0,0.6,0.375,0,0,0.6,379
"05483","Antioquia","Oriente",0.693095624446869,92.5254898071289,171.847610473633,0.375,0,0,0.6,0.375,0,0,0.6,378
"05490","Antioquia","Urabá",0.740900158882141,263.690979003906,524.386413574219,0.375,0,0,0.6,0.375,0,0,0.6,377
"05495","Antioquia","Bajo cauca",0.489181846380234,202.731140136719,399.166076660156,0.375,0,0,0.6,0.375,0,0,0.6,376
"05501","Antioquia","Occidente",0.93060439825058,36.930778503418,300.156768798828,0.375,0,0,0.6,0.375,0,0,0.6,375
"05541","Antioquia","Oriente",0.47636467218399,44.5638656616211,236.596740722656,0.375,0,0,0.6,0.375,0,0,0.6,374
"05543","Antioquia","Occidente",0.716438174247742,88.3151245117188,347.854034423828,0.375,0,0,0.6,0.375,0,0,0.6,373
"05576","Antioquia","Suroeste",0.48638042807579,56.730411529541,244.232818603516,0.375,0,0,0.6,0.375,0,0,0.6,372
"05579","Antioquia","Magdalena medio",0.170193821191788,121.762329101562,237.926910400391,0.375,0,0,0.6,0.375,0,0,0.6,371
"05585","Antioquia","Magdalena medio",0.695340752601624,104.099952697754,201.65608215332,0.375,0,0,0.6,0.375,0,0,0.6,370
"05591","Antioquia","Magdalena medio",0.837939620018005,109.761489868164,185.078475952148,0.375,0,0,0.6,0.375,0,0,0.6,369
"05604","Antioquia","Nordeste",0.590638756752014,135.612274169922,284.734771728516,0.375,0,0,0.6,0.375,0,0,0.6,368
"05607","Antioquia","Oriente",0.469294875860214,28.2506790161133,236.478363037109,0.375,0,0,0.6,0.375,0,0,0.6,367
"05615","Antioquia","Oriente",0.387243926525116,30.1181735992432,237.789260864258,0.375,0,0,0.6,0.375,0,0,0.6,366
"05628","Antioquia","Occidente",0.672829926013947,71.4579315185547,330.211517333984,0.375,0,0,0.6,0.375,0,0,0.6,365
"05631","Antioquia","Valle del aburra",0.145359635353088,16.2806663513184,249.938293457031,0.375,0,0,0.6,0.375,0,0,0.6,1120
"05642","Antioquia","Suroeste",0.632051706314087,50.2463035583496,264.091613769531,0.375,0,0,0.6,0.375,0,0,0.6,364
"05647","Antioquia","Norte",0.606357991695404,69.8974456787109,325.023132324219,0.375,0,0,0.6,0.375,0,0,0.6,363
"05649","Antioquia","Oriente",0.546870172023773,83.9018630981445,212.778701782227,0.375,0,0,0.6,0.375,0,0,0.6,362
"05652","Antioquia","Oriente",0.559844195842743,84.7278213500977,187.191284179688,0.375,0,0,0.6,0.375,0,0,0.6,361
"05656","Antioquia","Occidente",0.563570082187653,20.2071380615234,284.144287109375,0.375,0,0,0.6,0.375,0,0,0.6,360
"05658","Antioquia","Norte",0.354635208845139,59.9307632446289,314.909240722656,0.375,0,0,0.6,0.375,0,0,0.6,359
"05659","Antioquia","Urabá",0.670332968235016,286.171966552734,543.809448242188,0.375,0,0,0.6,0.375,0,0,0.6,358
"05660","Antioquia","Oriente",0.429934591054916,79.6015014648438,200.428039550781,0.375,0,0,0.6,0.375,0,0,0.6,357
"05664","Antioquia","Norte",0.464394718408585,23.1575565338135,275.381683349609,0.375,0,0,0.6,0.375,0,0,0.6,356
"05665","Antioquia","Urabá",0.596081733703613,251.55110168457,507.963836669922,0.375,0,0,0.6,0.375,0,0,0.6,355
"05667","Antioquia","Oriente",0.497324496507645,74.7208404541016,231.181869506836,0.375,0,0,0.6,0.375,0,0,0.6,354
"05670","Antioquia","Nordeste",0.698824286460876,83.7850952148438,238.44807434082,0.375,0,0,0.6,0.375,0,0,0.6,353
"05674","Antioquia","Oriente",0.752681851387024,35.575138092041,246.531646728516,0.375,0,0,0.6,0.375,0,0,0.6,352
"05679","Antioquia","Suroeste",0.548872470855713,48.3552932739258,223.651489257812,0.375,0,0,0.6,0.375,0,0,0.6,328
"05686","Antioquia","Norte",0.452172487974167,46.4092254638672,285.265960693359,0.375,0,0,0.6,0.375,0,0,0.6,327
"05690","Antioquia","Nordeste",0.77343875169754,62.5406608581543,251.48908996582,0.375,0,0,0.6,0.375,0,0,0.6,326
"05697","Antioquia","Oriente",0.305121123790741,48.6467056274414,224.196212768555,0.375,0,0,0.6,0.375,0,0,0.6,325
"05736","Antioquia","Nordeste",0.204934030771255,157.230056762695,322.875274658203,0.375,0,0,0.6,0.375,0,0,0.6,324
"05756","Antioquia","Oriente",0.527298271656036,89.2596130371094,177.030838012695,0.375,0,0,0.6,0.375,0,0,0.6,323
"05761","Antioquia","Occidente",0.566730856895447,28.0944194793701,291.932922363281,0.375,0,0,0.6,0.375,0,0,0.6,322
"05789","Antioquia","Suroeste",0.554327130317688,65.8885879516602,220.763656616211,0.375,0,0,0.6,0.375,0,0,0.6,321
"05790","Antioquia","Bajo cauca",0.530596375465393,131.793960571289,361.296661376953,0.375,0,0,0.6,0.375,0,0,0.6,320
"05792","Antioquia","Suroeste",0.462483823299408,49.9643974304199,244.21240234375,0.375,0,0,0.6,0.375,0,0,0.6,319
"05809","Antioquia","Suroeste",0.573921084403992,29.5269432067871,256.529541015625,0.375,0,0,0.6,0.375,0,0,0.6,318
"05819","Antioquia","Norte",0.65952330827713,81.2906646728516,336.045989990234,0.375,0,0,0.6,0.375,0,0,0.6,317
"05837","Antioquia","Urabá",0.608300149440765,228.058380126953,491.658935546875,0.375,0,0,0.6,0.375,0,0,0.6,316
"05842","Antioquia","Occidente",0.693524956703186,88.9004364013672,353.192474365234,0.375,0,0,0.6,0.375,0,0,0.6,315
"05847","Antioquia","Suroeste",0.471636742353439,78.7803802490234,326.052551269531,0.375,0,0,0.6,0.375,0,0,0.6,401
"05854","Antioquia","Norte",0.736468374729156,118.37850189209,349.710754394531,0.375,0,0,0.6,0.375,0,0,0.6,314
"05856","Antioquia","Suroeste",0.439981520175934,70.2276382446289,211.605895996094,0.375,0,0,0.6,0.375,0,0,0.6,313
"05858","Antioquia","Nordeste",0.317950874567032,117.906944274902,277.263549804688,0.375,0,0,0.6,0.375,0,0,0.6,312
"05861","Antioquia","Suroeste",0.561368703842163,37.5554847717285,247.530685424805,0.375,0,0,0.6,0.375,0,0,0.6,311
"05873","Antioquia","Urabá",0.658858478069305,122.474746704102,363.509552001953,0.375,0,0,0.6,0.375,0,0,0.6,403
"05885","Antioquia","Nordeste",0.528522610664368,108.796798706055,264.592712402344,0.375,0,0,0.6,0.375,0,0,0.6,310
"05887","Antioquia","Norte",0.300731778144836,82.9778442382812,320.919891357422,0.375,0,0,0.6,0.375,0,0,0.6,309
"05890","Antioquia","Nordeste",0.69970715045929,95.6806182861328,260.022308349609,0.375,0,0,0.6,0.375,0,0,0.6,308
"05893","Antioquia","Magdalena medio",0.493697464466095,156.362045288086,269.280822753906,0.375,0,0,0.6,0.375,0,0,0.6,307
"05895","Antioquia","Bajo cauca",0.546752691268921,161.766616821289,354.463500976562,0.375,0,0,0.6,0.375,0,0,0.6,306
"08001","Atlántico","Norte",0.000857982027810067,0,735.685791015625,0.375,0,0,0.6,0,0.889,1,0,466
"08078","Atlántico","Centro oriente",0.170754387974739,26.7045860290527,711.174133300781,0.375,0,0,0.6,0.375,0,0,0.6,467
"08137","Atlántico","Sur",0.127540543675423,67.745002746582,668.950500488281,0.375,0,0,0.6,0.375,0,0,0.6,468
"08141","Atlántico","Sur",0.282880753278732,56.9854736328125,679.431884765625,0.375,0,0,0.6,0.375,0,0,0.6,469
"08296","Atlántico","Norte",0.0748006850481033,13.7876758575439,723.098205566406,0.375,0,0,0.6,0.375,0,0,0.6,470
"08372","Atlántico","Occidental",0.376398861408234,32.7035179138184,718.225646972656,0.375,0,0,0.6,0.375,0,0,0.6,471
"08421","Atlántico","Sur",0.494196981191635,53.9962425231934,697.224792480469,0.375,0,0,0.6,0.375,0,0,0.6,472
"08433","Atlántico","Norte",0.0649360790848732,18.3288726806641,717.607177734375,0.375,0,0,0.6,0.375,0,0,0.6,473
"08436","Atlántico","Sur",0.116569064557552,62.7042503356934,675.948486328125,0.375,0,0,0.6,0.375,0,0,0.6,474
"08520","Atlántico","Centro oriente",0.0416148193180561,37.066967010498,698.779113769531,0.375,0,0,0.6,0.375,0,0,0.6,475
"08549","Atlántico","Occidental",0.574455201625824,42.1117973327637,710.522521972656,0.375,0,0,0.6,0.375,0,0,0.6,476
"08558","Atlántico","Centro oriente",0.169588387012482,28.227689743042,707.76025390625,0.375,0,0,0.6,0.375,0,0,0.6,477
"08560","Atlántico","Centro oriente",0.427541106939316,42.3698501586914,693.318054199219,0.375,0,0,0.6,0.375,0,0,0.6,478
"08573","Atlántico","Norte",0.131150528788567,5.75177383422852,735.778869628906,0.375,0,0,0.6,0.375,0,0,0.6,479
"08606","Atlántico","Sur",0.327938944101334,62.4656982421875,687.284973144531,0.375,0,0,0.6,0.375,0,0,0.6,480
"08634","Atlántico","Centro oriente",0.0493288785219193,25.5985717773438,710.875793457031,0.375,0,0,0.6,0.375,0,0,0.6,481
"08638","Atlántico","Centro oriente",0.257674694061279,43.5566177368164,695.069030761719,0.375,0,0,0.6,0.375,0,0,0.6,482
"08675","Atlántico","Sur",0.146476939320564,74.2938766479492,664.050537109375,0.375,0,0,0.6,0.375,0,0,0.6,483
"08685","Atlántico","Centro oriente",0.0581313483417034,30.9278182983398,704.927429199219,0.375,0,0,0.6,0.375,0,0,0.6,484
"08758","Atlántico","Norte",0.0022433812264353,13.9671039581299,722.892944335938,0.375,0,0,0.6,0.375,0,0,0.6,485
"08770","Atlántico","Sur",0.0587102174758911,77.0332412719727,659.997863769531,0.375,0,0,0.6,0.375,0,0,0.6,486
"08832","Atlántico","Occidental",0.495079696178436,20.2256183624268,724.697631835938,0.375,0,0,0.6,0.375,0,0,0.6,487
"08849","Atlántico","Occidental",0.0698775500059128,32.7271499633789,708.190002441406,0.375,0,0,0.6,0.375,0,0,0.6,488
"11001","Bogotá, D.C.","Bogotá",0.0033950456418097,0,0,0,0.889,1,0,0,0.889,1,0,908
"13001","Bolívar","Dique bolivarense",0.0988237932324409,0,679.001098632812,0.375,0,0,0.6,0,0.889,1,0,489
"13006","Bolívar","Mojana",0.768068313598633,227.75260925293,466.658447265625,0.375,0,0,0.6,0.375,0,0,0.6,490
"13030","Bolívar","Loba",0.635344505310059,227.531890869141,484.479187011719,0.375,0,0,0.6,0.375,0,0,0.6,491
"13042","Bolívar","Magdalena medio bolivarense",0.389545142650604,273.741027832031,441.3095703125,0.375,0,0,0.6,0.375,0,0,0.6,492
"13052","Bolívar","Dique bolivarense",0.206739276647568,29.323600769043,650.751831054688,0.375,0,0,0.6,0.375,0,0,0.6,493
"13062","Bolívar","Dique bolivarense",0.428277194499969,53.5642852783203,654.212158203125,0.375,0,0,0.6,0.375,0,0,0.6,494
"13074","Bolívar","Loba",0.614316523075104,224.602935791016,491.160491943359,0.375,0,0,0.6,0.375,0,0,0.6,495
"13140","Bolívar","Dique bolivarense",0.434101641178131,58.3175659179688,653.901184082031,0.375,0,0,0.6,0.375,0,0,0.6,496
"13160","Bolívar","Magdalena medio bolivarense",0.451056599617004,376.118194580078,317.779388427734,0.375,0,0,0.6,0.375,0,0,0.6,497
"13188","Bolívar","Depresión momposina",0.348460048437119,155.433135986328,538.778198242188,0.375,0,0,0.6,0.375,0,0,0.6,498
"13212","Bolívar","Montes de maría",0.7364661693573,115.976112365723,573.02685546875,0.375,0,0,0.6,0.375,0,0,0.6,499
"13222","Bolívar","Dique bolivarense",0.16139480471611,28.0118198394775,694.168823242188,0.375,0,0,0.6,0.375,0,0,0.6,500
"13244","Bolívar","Montes de maría",0.275013893842697,83.158805847168,598.427978515625,0.375,0,0,0.6,0.375,0,0,0.6,501
"13248","Bolívar","Montes de maría",0.450907826423645,73.7284851074219,630.402709960938,0.375,0,0,0.6,0.375,0,0,0.6,502
"13268","Bolívar","Loba",0.622794389724731,242.937103271484,494.507537841797,0.375,0,0,0.6,0.375,0,0,0.6,503
"13300","Bolívar","Depresión momposina",0.742956876754761,219.033401489258,508.557525634766,0.375,0,0,0.6,0.375,0,0,0.6,1108
"13430","Bolívar","Mojana",0.307300955057144,166.351318359375,524.766174316406,0.375,0,0,0.6,0.375,0,0,0.6,1110
"13433","Bolívar","Dique bolivarense",0.624368071556091,43.5855751037598,648.328857421875,0.375,0,0,0.6,0.375,0,0,0.6,504
"13440","Bolívar","Depresión momposina",0.825728476047516,202.655288696289,516.783996582031,0.375,0,0,0.6,0.375,0,0,0.6,505
"13442","Bolívar","Montes de maría",0.556492865085602,48.7252044677734,631.210754394531,0.375,0,0,0.6,0.375,0,0,0.6,506
"13458","Bolívar","Mojana",0.751296579837799,292.423034667969,394.312194824219,0.375,0,0,0.6,0.375,0,0,0.6,507
"13468","Bolívar","Depresión momposina",0.480446428060532,174.06037902832,526.7021484375,0.375,0,0,0.6,0.375,0,0,0.6,508
"13473","Bolívar","Magdalena medio bolivarense",0.672357261180878,291.119018554688,427.259582519531,0.375,0,0,0.6,0.375,0,0,0.6,509
"13490","Bolívar","Magdalena medio bolivarense",0.74880588054657,291.119018554688,427.259582519531,0.375,0,0,0.6,0.375,0,0,0.6,510
"13549","Bolívar","Bolivarense",0.846477806568146,206.568069458008,497.65673828125,0.375,0,0,0.6,0.375,0,0,0.6,511
"13580","Bolívar","Loba",0.371857792139053,257.132995605469,483.404296875,0.375,0,0,0.6,0.375,0,0,0.6,512
"13600","Bolívar","Loba",0.521513521671295,263.078399658203,454.812072753906,0.375,0,0,0.6,0.375,0,0,0.6,513
"13620","Bolívar","Dique bolivarense",0.227588772773743,47.6336250305176,668.972351074219,0.375,0,0,0.6,0.375,0,0,0.6,514
"13647","Bolívar","Dique bolivarense",0.313571870326996,33.2396697998047,670.437255859375,0.375,0,0,0.6,0.375,0,0,0.6,515
"13650","Bolívar","Depresión momposina",0.828733265399933,191.556030273438,520.460021972656,0.375,0,0,0.6,0.375,0,0,0.6,1109
"13654","Bolívar","Montes de maría",0.133902058005333,71.6895141601562,612.759765625,0.375,0,0,0.6,0.375,0,0,0.6,516
"13655","Bolívar","Bolivarense",0.741721212863922,255.589538574219,428.699615478516,0.375,0,0,0.6,0.375,0,0,0.6,517
"13657","Bolívar","Montes de maría",0.257498502731323,66.6894454956055,625.380004882812,0.375,0,0,0.6,0.375,0,0,0.6,518
"13667","Bolívar","Loba",0.522742629051208,241.194412231445,488.083984375,0.375,0,0,0.6,0.375,0,0,0.6,519
"13670","Bolívar","Magdalena medio bolivarense",0.233946308493614,360.769622802734,333.361175537109,0.375,0,0,0.6,0.375,0,0,0.6,520
"13673","Bolívar","Dique bolivarense",0.610931813716888,43.9163970947266,707.600708007812,0.375,0,0,0.6,0.375,0,0,0.6,521
"13683","Bolívar","Dique bolivarense",0.0766588747501373,20.3780364990234,683.963745117188,0.375,0,0,0.6,0.375,0,0,0.6,522
"13688","Bolívar","Magdalena medio bolivarense",0.41144397854805,320.143524169922,375.686584472656,0.375,0,0,0.6,0.375,0,0,0.6,523
"13744","Bolívar","Magdalena medio bolivarense",0.665212571620941,322.159606933594,385.237030029297,0.375,0,0,0.6,0.375,0,0,0.6,524
"13760","Bolívar","Dique bolivarense",0.0183098595589399,42.9085807800293,665.967224121094,0.375,0,0,0.6,0.375,0,0,0.6,525
"13780","Bolívar","Depresión momposina",0.521055817604065,151.094985961914,547.695922851562,0.375,0,0,0.6,0.375,0,0,0.6,526
"13810","Bolívar","Bolivarense",0.658053755760193,244.412948608398,458.800415039062,0.375,0,0,0.6,0.375,0,0,0.6,527
"13836","Bolívar","Dique bolivarense",0.0748530924320221,16.8443489074707,672.902526855469,0.375,0,0,0.6,0.375,0,0,0.6,528
"13838","Bolívar","Dique bolivarense",0.242333725094795,18.7618865966797,660.658996582031,0.375,0,0,0.6,0.375,0,0,0.6,529
"13873","Bolívar","Dique bolivarense",0.126508817076683,26.4459991455078,680.806640625,0.375,0,0,0.6,0.375,0,0,0.6,530
"13894","Bolívar","Montes de maría",0.115572392940521,98.8513412475586,598.788818359375,0.375,0,0,0.6,0.375,0,0,0.6,531
"15001","Boyacá","Centro",0.050154160708189,0,154.065734863281,0.375,0,0,0.6,0,0.889,1,0,637
"15022","Boyacá","Oriente",0.831937193870544,63.8282852172852,107.231025695801,0.375,0,0,0.6,0.375,0,0,0.6,638
"15047","Boyacá","Sugamuxi",0.624309003353119,57.3484954833984,187.243698120117,0.375,0,0,0.6,0.375,0,0,0.6,639
"15051","Boyacá","Ricaurte",0.592179715633392,26.7589244842529,170.713897705078,0.375,0,0,0.6,0.375,0,0,0.6,640
"15087","Boyacá","Tundama",0.399144500494003,75.026725769043,228.491897583008,0.375,0,0,0.6,0.375,0,0,0.6,641
"15090","Boyacá","Lengupa",0.745614051818848,46.7603454589844,149.708694458008,0.375,0,0,0.6,0.375,0,0,0.6,642
"15092","Boyacá","Valderrama",0.833418250083923,74.2359771728516,225.656356811523,0.375,0,0,0.6,0.375,0,0,0.6,643
"15097","Boyacá","Norte",0.544376373291016,121.819618225098,275.50390625,0.375,0,0,0.6,0.375,0,0,0.6,644
"15104","Boyacá","Marquez",0.850461781024933,12.2983741760254,143.050109863281,0.375,0,0,0.6,0.375,0,0,0.6,645
"15106","Boyacá","Occidente",0.778434932231903,59.203125,143.378067016602,0.375,0,0,0.6,0.375,0,0,0.6,646
"15109","Boyacá","Occidente",0.828305721282959,63.729190826416,122.622398376465,0.375,0,0,0.6,0.375,0,0,0.6,647
"15114","Boyacá","Tundama",0.613595724105835,67.9995574951172,218.582717895508,0.375,0,0,0.6,0.375,0,0,0.6,648
"15131","Boyacá","Occidente",0.922048985958099,56.2285499572754,133.300674438477,0.375,0,0,0.6,0.375,0,0,0.6,649
"15135","Boyacá","Lengupa",0.754245460033417,62.7710914611816,130.577590942383,0.375,0,0,0.6,0.375,0,0,0.6,650
"15162","Boyacá","Tundama",0.554807424545288,65.9967422485352,219.635192871094,0.375,0,0,0.6,0.375,0,0,0.6,651
"15172","Boyacá","Neira",0.61639142036438,37.8761138916016,127.043251037598,0.375,0,0,0.6,0.375,0,0,0.6,652
"15176","Boyacá","Occidente",0.125557497143745,49.0086708068848,139.172744750977,0.375,0,0,0.6,0.375,0,0,0.6,653
"15180","Boyacá","Gutierrez",0.779919862747192,164.720520019531,318.646850585938,0.375,0,0,0.6,0.375,0,0,0.6,757
"15183","Boyacá","Valderrama",0.754381597042084,119.73274230957,267.453948974609,0.375,0,0,0.6,0.375,0,0,0.6,654
