"MPIO_CDPMP","depto","provincia","indrur0t1","el_0t1x","em_0t1x","cs_0t1x","cw_0t1x","elsnl_0t1","elsnmr_0t1","clrgst_0t1","clrgwk_0t1","FID_0t1"
"15367","Boyacá","Marquez",0.764444470405579,0.698333352804184,0.235555529594421,0.209408865809441,0.764444470405579,0.875,0,0,1,694
"15368","Boyacá","Valderrama",0.694324254989624,0.645743191242218,0.305675745010376,0.271745737314224,0.694324254989624,0.875,0,0,1,695
"15377","Boyacá","La libertad",0.680090725421906,0.635068044066429,0.319909274578094,0.284399345099926,0.680090725421906,0.875,0,0,1,661
"15380","Boyacá","Oriente",0.623651921749115,0.592738941311836,0.376348078250885,0.334573441565037,0.623651921749115,0.875,0,0,1,662
"15401","Boyacá","Occidente",0.642218232154846,0.606663674116135,0.357781767845154,0.318067991614342,0.642218232154846,0.875,0,0,1,663
"15403","Boyacá","Norte",0.574191391468048,0.555643543601036,0.425808608531952,0.378543852984905,0.574191391468048,0.875,0,0,1,664
"15407","Boyacá","Ricaurte",0.510688424110413,0.508016318082809,0.489311575889587,0.434997990965843,0.510688424110413,0.875,0,0,1,696
"15425","Boyacá","Neira",0.772106111049652,0.704079583287239,0.227893888950348,0.202597667276859,0.772106111049652,0.875,0,0,1,697
"15442","Boyacá","Occidente",0.867270529270172,0.775452896952629,0.132729470729828,0.117996499478817,0.867270529270172,0.875,0,0,1,698
"15455","Boyacá","Lengupa",0.404317855834961,0.428238391876221,0.595682144165039,0.52956142616272,0.404317855834961,0.125,1,0.889,0,699
"15464","Boyacá","Sugamuxi",0.57031923532486,0.552739426493645,0.42968076467514,0.3819861997962,0.57031923532486,0.875,0,0,1,700
"15466","Boyacá","Sugamuxi",0.4504015147686,0.46280113607645,0.5495984852314,0.488593053370714,0.4504015147686,0.125,1,0.889,0,701
"15469","Boyacá","Ricaurte",0.488791435956955,0.491593576967716,0.511208564043045,0.454464413434267,0.488791435956955,0.125,1,0.889,0,702
"15476","Boyacá","Centro",0.866762459278107,0.77507184445858,0.133237540721893,0.118448173701763,0.866762459278107,0.875,0,0,1,703
"15480","Boyacá","Occidente",0.372804462909698,0.404603347182274,0.627195537090302,0.557576832473278,0.372804462909698,0.125,1,0.889,0,704
"15491","Boyacá","Sugamuxi",0.685403108596802,0.639052331447601,0.314596891403198,0.279676636457443,0.685403108596802,0.875,0,0,1,705
"15494","Boyacá","Marquez",0.80609256029129,0.729569420218468,0.19390743970871,0.172383713901043,0.80609256029129,0.875,0,0,1,706
"15500","Boyacá","Centro",0.858206331729889,0.768654748797417,0.141793668270111,0.126054571092129,0.858206331729889,0.875,0,0,1,707
"15507","Boyacá","Occidente",0.569842875003815,0.552382156252861,0.430157124996185,0.382409684121609,0.569842875003815,0.875,0,0,1,708
"15511","Boyacá","Neira",0.78921765089035,0.716913238167763,0.21078234910965,0.187385508358479,0.78921765089035,0.875,0,0,1,709
"15514","Boyacá","Lengupa",0.587876915931702,0.565907686948776,0.412123084068298,0.366377421736717,0.587876915931702,0.875,0,0,1,710
"15516","Boyacá","Tundama",0.402981966733932,0.427236475050449,0.597018033266068,0.530749031573534,0.402981966733932,0.125,1,0.889,0,711
"15518","Boyacá","La libertad",0.59832638502121,0.573744788765907,0.40167361497879,0.357087843716145,0.59832638502121,0.875,0,0,1,712
"15522","Boyacá","Gutierrez",0.528246939182281,0.521185204386711,0.471753060817719,0.419388471066952,0.528246939182281,0.875,0,0,1,713
"15531","Boyacá","Occidente",0.711482226848602,0.658611670136452,0.288517773151398,0.256492300331593,0.711482226848602,0.875,0,0,1,714
"15533","Boyacá","La libertad",0.814500570297241,0.735875427722931,0.185499429702759,0.164908993005753,0.814500570297241,0.875,0,0,1,715
"15537","Boyacá","Valderrama",0.349358230829239,0.387018673121929,0.650641769170761,0.578420532792807,0.349358230829239,0.125,1,0.889,0,716
"15542","Boyacá","Sugamuxi",0.672358453273773,0.62926883995533,0.327641546726227,0.291273335039616,0.672358453273773,0.875,0,0,1,665
"15550","Boyacá","La libertad",0.701077699661255,0.650808274745941,0.298922300338745,0.265741925001144,0.701077699661255,0.875,0,0,1,666
"15572","Boyacá","Occidente",0.294355541467667,0.34576665610075,0.705644458532333,0.627317923635244,0.294355541467667,0.125,1,0.889,0,667
"15580","Boyacá","Occidente",0.728778898715973,0.67158417403698,0.271221101284027,0.2411155590415,0.728778898715973,0.875,0,0,1,668
"15599","Boyacá","Marquez",0.590067744255066,0.567550808191299,0.409932255744934,0.364429775357246,0.590067744255066,0.875,0,0,1,717
"15600","Boyacá","Ricaurte",0.718547642230988,0.663910731673241,0.281452357769012,0.250211146056652,0.718547642230988,0.875,0,0,1,718
"15621","Boyacá","Marquez",0.75072705745697,0.688045293092728,0.24927294254303,0.221603645920753,0.75072705745697,0.875,0,0,1,719
"15632","Boyacá","Occidente",0.928024709224701,0.821018531918526,0.0719752907752991,0.0639860334992409,0.928024709224701,0.875,0,0,1,720
"15638","Boyacá","Ricaurte",0.529163599014282,0.521872699260712,0.470836400985718,0.418573560476303,0.529163599014282,0.875,0,0,1,721
"15646","Boyacá","Centro",0.613345742225647,0.585009306669235,0.386654257774353,0.3437356351614,0.613345742225647,0.875,0,0,1,722
"15660","Boyacá","Lengupa",0.569664895534515,0.552248671650887,0.430335104465485,0.382567907869816,0.569664895534515,0.875,0,0,1,723
"15664","Boyacá","Ricaurte",0.803929448127747,0.72794708609581,0.196070551872253,0.174306720614433,0.803929448127747,0.875,0,0,1,724
"15667","Boyacá","Neira",0.555555582046509,0.541666686534882,0.444444417953491,0.395111087560654,0.555555582046509,0.875,0,0,1,725
"15673","Boyacá","Norte",0.650960385799408,0.613220289349556,0.349039614200592,0.310296217024326,0.650960385799408,0.875,0,0,1,726
"15676","Boyacá","Occidente",0.863077461719513,0.772308096289635,0.136922538280487,0.121724136531353,0.863077461719513,0.875,0,0,1,727
"15681","Boyacá","Occidente",0.887257874011993,0.790443405508995,0.112742125988007,0.100227750003338,0.887257874011993,0.875,0,0,1,728
"15686","Boyacá","Ricaurte",0.666226029396057,0.624669522047043,0.333773970603943,0.296725059866905,0.666226029396057,0.875,0,0,1,729
"15690","Boyacá","Neira",0.407979756593704,0.430984817445278,0.592020243406296,0.526305996388197,0.407979756593704,0.125,1,0.889,0,730
"15693","Boyacá","Tundama",0.39254555106163,0.419409163296223,0.60745444893837,0.540027005106211,0.39254555106163,0.125,1,0.889,0,731
"15696","Boyacá","Ricaurte",0.679458975791931,0.634594231843948,0.320541024208069,0.284960970520973,0.679458975791931,0.875,0,0,1,732
"15720","Boyacá","Norte",0.693831622600555,0.645373716950417,0.306168377399445,0.272183687508106,0.693831622600555,0.875,0,0,1,733
"15723","Boyacá","Norte",0.724703729152679,0.66852779686451,0.275296270847321,0.244738384783268,0.724703729152679,0.875,0,0,1,734
"15740","Boyacá","Centro",0.834002077579498,0.750501558184624,0.165997922420502,0.147572153031826,0.834002077579498,0.875,0,0,1,735
"15753","Boyacá","Norte",0.293293625116348,0.344970218837261,0.706706374883652,0.628261967271566,0.293293625116348,0.125,1,0.889,0,736
"15755","Boyacá","Valderrama",0.804329931735992,0.728247448801994,0.195670068264008,0.173950690686703,0.804329931735992,0.875,0,0,1,669
"15757","Boyacá","Valderrama",0.466364324092865,0.474773243069649,0.533635675907135,0.474402115881443,0.466364324092865,0.125,1,0.889,0,670
"15759","Boyacá","Sugamuxi",0.121193066239357,0.215894799679518,0.878806933760643,0.781259364113212,0.121193066239357,0.125,1,0.889,0,671
"15761","Boyacá","Oriente",0.774914085865021,0.706185564398766,0.225085914134979,0.200101377665997,0.774914085865021,0.875,0,0,1,672
"15762","Boyacá","Centro",0.839019536972046,0.754264652729034,0.160980463027954,0.143111631631851,0.839019536972046,0.875,0,0,1,737
"15763","Boyacá","Centro",0.88912034034729,0.791840255260468,0.11087965965271,0.0985720174312592,0.88912034034729,0.875,0,0,1,738
"15764","Boyacá","Centro",0.754618763923645,0.690964072942734,0.245381236076355,0.21814391887188,0.754618763923645,0.875,0,0,1,739
"15774","Boyacá","Norte",0.777696013450623,0.708272010087967,0.222303986549377,0.197628244042397,0.777696013450623,0.875,0,0,1,740
"15776","Boyacá","Ricaurte",0.6547931432724,0.6160948574543,0.3452068567276,0.306888895630836,0.6547931432724,0.875,0,0,1,741
"15778","Boyacá","Oriente",0.827072978019714,0.745304733514786,0.172927021980286,0.153732122540474,0.827072978019714,0.875,0,0,1,742
"15790","Boyacá","Valderrama",0.723733425140381,0.667800068855286,0.276266574859619,0.245600985050201,0.723733425140381,0.875,0,0,1,743
"15798","Boyacá","Oriente",0.707348763942719,0.655511572957039,0.292651236057281,0.260166948854923,0.707348763942719,0.875,0,0,1,744
"15804","Boyacá","Marquez",0.808971405029297,0.731728553771973,0.191028594970703,0.169824420928955,0.808971405029297,0.875,0,0,1,745
"15806","Boyacá","Sugamuxi",0.672488391399384,0.629366293549538,0.327511608600616,0.291157820045948,0.672488391399384,0.875,0,0,1,746
"15808","Boyacá","Ricaurte",0.774341702461243,0.705756276845932,0.225658297538757,0.200610226511955,0.774341702461243,0.875,0,0,1,747
"15810","Boyacá","Norte",0.718025863170624,0.663519397377968,0.281974136829376,0.250675007641315,0.718025863170624,0.875,0,0,1,748
"15814","Boyacá","Centro",0.51990419626236,0.51492814719677,0.48009580373764,0.426805169522762,0.51990419626236,0.875,0,0,1,749
"15816","Boyacá","Ricaurte",0.85767012834549,0.768252596259117,0.14232987165451,0.12653125590086,0.85767012834549,0.875,0,0,1,750
"15820","Boyacá","Sugamuxi",0.708598256111145,0.656448692083359,0.291401743888855,0.259056150317192,0.708598256111145,0.875,0,0,1,751
"15822","Boyacá","Sugamuxi",0.835103273391724,0.751327455043793,0.164896726608276,0.146593189954758,0.835103273391724,0.875,0,0,1,752
"15832","Boyacá","Occidente",0.833766222000122,0.750324666500092,0.166233777999878,0.147781828641891,0.833766222000122,0.875,0,0,1,753
"15835","Boyacá","Marquez",0.661327242851257,0.620995432138443,0.338672757148743,0.301080081105232,0.661327242851257,0.875,0,0,1,754
"15837","Boyacá","Centro",0.719332218170166,0.664499163627625,0.280667781829834,0.249513658046722,0.719332218170166,0.875,0,0,1,755
"15839","Boyacá","Tundama",0.917156875133514,0.812867656350136,0.0828431248664856,0.0736475380063057,0.917156875133514,0.875,0,0,1,756
"15842","Boyacá","Marquez",0.864674627780914,0.773505970835686,0.135325372219086,0.120304255902767,0.864674627780914,0.875,0,0,1,673
"15861","Boyacá","Centro",0.850694000720978,0.763020500540733,0.149305999279022,0.132733033359051,0.850694000720978,0.875,0,0,1,674
"15879","Boyacá","Marquez",0.849841356277466,0.762381017208099,0.150158643722534,0.133491034269333,0.849841356277466,0.875,0,0,1,675
"15897","Boyacá","Lengupa",0.748757839202881,0.686568379402161,0.251242160797119,0.223354280948639,0.748757839202881,0.875,0,0,1,676
"17001","Caldas","Centro",0.0671473294496536,0.17536049708724,0.932852670550346,0.829306024119258,0.0671473294496536,0.125,1,0.889,0,229
"17013","Caldas","Norte",0.494720250368118,0.496040187776089,0.505279749631882,0.449193697422743,0.494720250368118,0.125,1,0.889,0,230
"17042","Caldas","Bajo occidente",0.43887796998024,0.45415847748518,0.56112203001976,0.498837484687567,0.43887796998024,0.125,1,0.889,0,242
"17050","Caldas","Norte",0.353509515523911,0.390132136642933,0.646490484476089,0.574730040699244,0.353509515523911,0.125,1,0.889,0,241
"17088","Caldas","Bajo occidente",0.570075035095215,0.552556276321411,0.429924964904785,0.382203293800354,0.570075035095215,0.875,0,0,1,240
"17174","Caldas","Centro",0.130697667598724,0.223023250699043,0.869302332401276,0.772809773504734,0.130697667598724,0.125,1,0.889,0,239
"17272","Caldas","Alto occidente",0.661426961421967,0.621070221066475,0.338573038578033,0.300991431295872,0.661426961421967,0.875,0,0,1,238
"17380","Caldas","Oriente",0.130296915769577,0.222722686827183,0.869703084230423,0.773166041880846,0.130296915769577,0.125,1,0.889,0,237
"17388","Caldas","Alto occidente",0.641679167747498,0.606259375810623,0.358320832252502,0.318547219872475,0.641679167747498,0.875,0,0,1,236
"17433","Caldas","Alto oriente",0.429886221885681,0.447414666414261,0.570113778114319,0.506831148743629,0.429886221885681,0.125,1,0.889,0,235
"17442","Caldas","Alto occidente",0.89153915643692,0.79365436732769,0.10846084356308,0.096421689927578,0.89153915643692,0.875,0,0,1,234
"17444","Caldas","Alto oriente",0.520724773406982,0.515543580055237,0.479275226593018,0.426075676441193,0.520724773406982,0.875,0,0,1,233
"17446","Caldas","Alto oriente",0.68431144952774,0.638233587145805,0.31568855047226,0.280647121369839,0.68431144952774,0.875,0,0,1,232
"17486","Caldas","Centro",0.449961960315704,0.462471470236778,0.550038039684296,0.488983817279339,0.449961960315704,0.125,1,0.889,0,231
"17495","Caldas","Oriente",0.334606438875198,0.375954829156399,0.665393561124802,0.591534875839949,0.334606438875198,0.125,1,0.889,0,243
"17513","Caldas","Norte",0.51517128944397,0.511378467082977,0.48482871055603,0.431012723684311,0.51517128944397,0.875,0,0,1,254
"17524","Caldas","Centro",0.680938601493835,0.635703951120377,0.319061398506165,0.28364558327198,0.680938601493835,0.875,0,0,1,253
"17541","Caldas","Alto oriente",0.612919449806213,0.58468958735466,0.387080550193787,0.344114609122276,0.612919449806213,0.875,0,0,1,252
"17614","Caldas","Alto occidente",0.643978357315063,0.607983767986298,0.356021642684937,0.316503240346909,0.643978357315063,0.875,0,0,1,255
"17616","Caldas","Bajo occidente",0.610078573226929,0.582558929920197,0.389921426773071,0.34664014840126,0.610078573226929,0.875,0,0,1,251
"17653","Caldas","Norte",0.416499704122543,0.437374778091908,0.583500295877457,0.518731763035059,0.416499704122543,0.125,1,0.889,0,250
"17662","Caldas","Oriente",0.710374474525452,0.657780855894089,0.289625525474548,0.257477092146873,0.710374474525452,0.875,0,0,1,249
"17665","Caldas","Bajo occidente",0.73485004901886,0.676137536764145,0.26514995098114,0.235718306422234,0.73485004901886,0.875,0,0,1,248
"17777","Caldas","Alto occidente",0.528908610343933,0.52168145775795,0.471091389656067,0.418800245404243,0.528908610343933,0.875,0,0,1,247
"17867","Caldas","Oriente",0.577040493488312,0.557780370116234,0.422959506511688,0.376011001288891,0.577040493488312,0.875,0,0,1,246
"17873","Caldas","Centro",0.135463714599609,0.226597785949707,0.864536285400391,0.768572757720947,0.135463714599609,0.125,1,0.889,0,245
"17877","Caldas","Bajo occidente",0.15933720767498,0.244502905756235,0.84066279232502,0.747349222376943,0.15933720767498,0.125,1,0.889,0,244
"18001","Caquetá","Caquetá",0.121220581233501,0.215915435925126,0.878779418766499,0.781234903283417,0.121220581233501,0.125,1,0.889,0,0
"18029","Caquetá","Caquetá",0.559358298778534,0.5445187240839,0.440641701221466,0.391730472385883,0.559358298778534,0.875,0,0,1,1
"18094","Caquetá","Caquetá",0.387260675430298,0.415445506572723,0.612739324569702,0.544725259542465,0.387260675430298,0.125,1,0.889,0,2
"18150","Caquetá","Caquetá",0.492285937070847,0.494214452803135,0.507714062929153,0.451357801944017,0.492285937070847,0.125,1,0.889,0,10
"18205","Caquetá","Caquetá",0.307124972343445,0.355343729257584,0.692875027656555,0.615965899586678,0.307124972343445,0.125,1,0.889,0,14
"18247","Caquetá","Caquetá",0.299160361289978,0.349370270967484,0.700839638710022,0.62304643881321,0.299160361289978,0.125,1,0.889,0,3
"18256","Caquetá","Caquetá",0.508871138095856,0.506653353571892,0.491128861904144,0.436613558232784,0.508871138095856,0.875,0,0,1,4
"18410","Caquetá","Caquetá",0.83233654499054,0.749252408742905,0.16766345500946,0.14905281150341,0.83233654499054,0.875,0,0,1,5
"18460","Caquetá","Caquetá",0.897048234939575,0.797786176204681,0.102951765060425,0.0915241191387176,0.897048234939575,0.875,0,0,1,6
"18479","Caquetá","Caquetá",0.457274198532104,0.467955648899078,0.542725801467896,0.482483237504959,0.457274198532104,0.125,1,0.889,0,7
"18592","Caquetá","Caquetá",0.454538583755493,0.46590393781662,0.545461416244507,0.484915199041367,0.454538583755493,0.125,1,0.889,0,15
"18610","Caquetá","Caquetá",0.508322238922119,0.506241679191589,0.491677761077881,0.437101529598236,0.508322238922119,0.875,0,0,1,8
"18753","Caquetá","Caquetá",0.538003504276276,0.528502628207207,0.461996495723724,0.410714884698391,0.538003504276276,0.875,0,0,1,11
"18756","Caquetá","Caquetá",0.751917243003845,0.688937932252884,0.248082756996155,0.220545570969582,0.751917243003845,0.875,0,0,1,12
"18785","Caquetá","Caquetá",0.409266412258148,0.431949809193611,0.590733587741852,0.525162159502506,0.409266412258148,0.125,1,0.889,0,13
"18860","Caquetá","Caquetá",0.660810232162476,0.620607674121857,0.339189767837524,0.301539703607559,0.660810232162476,0.875,0,0,1,9
"19001","Cauca","Centro",0.161913350224495,0.246435012668371,0.838086649775505,0.745059031650424,0.161913350224495,0.125,1,0.889,0,16
"19022","Cauca","Sur",0.927042126655579,0.820281594991684,0.0729578733444214,0.0648595494031906,0.927042126655579,0.875,0,0,1,17
"19050","Cauca","Sur",0.896725833415985,0.797544375061989,0.103274166584015,0.0918107340931892,0.896725833415985,0.875,0,0,1,18
"19075","Cauca","Sur",0.744504451751709,0.683378338813782,0.255495548248291,0.227135542392731,0.744504451751709,0.875,0,0,1,19
"19100","Cauca","Sur",0.868061423301697,0.776046067476273,0.131938576698303,0.117293394684792,0.868061423301697,0.875,0,0,1,20
"19110","Cauca","Norte",0.961254596710205,0.845940947532654,0.0387454032897949,0.0344446635246277,0.961254596710205,0.875,0,0,1,21
"19130","Cauca","Centro",0.947588920593262,0.835691690444946,0.0524110794067383,0.0465934495925903,0.947588920593262,0.875,0,0,1,22
"19137","Cauca","Oriente",0.945576548576355,0.834182411432266,0.054423451423645,0.0483824483156204,0.945576548576355,0.875,0,0,1,23
"19142","Cauca","Norte",0.824492216110229,0.743369162082672,0.175507783889771,0.156026419878006,0.824492216110229,0.875,0,0,1,24
"19212","Cauca","Norte",0.490627229213715,0.492970421910286,0.509372770786285,0.452832393229008,0.490627229213715,0.125,1,0.889,0,25
"19256","Cauca","Centro",0.944276392459869,0.833207294344902,0.0557236075401306,0.0495382871031761,0.944276392459869,0.875,0,0,1,53
"19290","Cauca","Sur",0.764705896377563,0.698529422283173,0.235294103622437,0.209176458120346,0.764705896377563,0.875,0,0,1,26
"19300","Cauca","Sur",0.670581042766571,0.627935782074928,0.329418957233429,0.292853452980518,0.670581042766571,0.875,0,0,1,27
"19318","Cauca","Occidente",0.49550986289978,0.496632397174835,0.50449013710022,0.448491731882095,0.49550986289978,0.125,1,0.889,0,54
"19355","Cauca","Oriente",0.954707562923431,0.841030672192574,0.0452924370765686,0.0402649765610695,0.954707562923431,0.875,0,0,1,28
"19364","Cauca","Oriente",0.893783986568451,0.795337989926338,0.106216013431549,0.0944260359406471,0.893783986568451,0.875,0,0,1,29
"19392","Cauca","Centro",0.830495834350586,0.747871875762939,0.169504165649414,0.150689203262329,0.830495834350586,0.875,0,0,1,30
"19397","Cauca","Sur",0.95755273103714,0.843164548277855,0.0424472689628601,0.0377356221079826,0.95755273103714,0.875,0,0,1,31
"19418","Cauca","Occidente",0.89908504486084,0.79931378364563,0.10091495513916,0.0897133951187134,0.89908504486084,0.875,0,0,1,55
"19450","Cauca","Sur",0.737614572048187,0.67821092903614,0.262385427951813,0.233260645449162,0.737614572048187,0.875,0,0,1,32
"19455","Cauca","Norte",0.428252547979355,0.446189410984516,0.571747452020645,0.508283484846354,0.428252547979355,0.125,1,0.889,0,33
"19473","Cauca","Centro",0.936351001262665,0.827263250946999,0.0636489987373352,0.056583959877491,0.936351001262665,0.875,0,0,1,34
"19513","Cauca","Norte",0.549360990524292,0.537020742893219,0.450639009475708,0.400618079423904,0.549360990524292,0.875,0,0,1,35
"19517","Cauca","Oriente",0.935096979141235,0.826322734355927,0.0649030208587646,0.0576987855434418,0.935096979141235,0.875,0,0,1,36
"19532","Cauca","Sur",0.626004099845886,0.594503074884415,0.373995900154114,0.332482355237007,0.626004099845886,0.875,0,0,1,37
"19533","Cauca","Sur",0.7606400847435,0.695480063557625,0.2393599152565,0.212790964663029,0.7606400847435,0.875,0,0,1,38
"19548","Cauca","Centro",0.650374829769135,0.612781122326851,0.349625170230865,0.310816776335239,0.650374829769135,0.875,0,0,1,39
"19573","Cauca","Norte",0.128535389900208,0.221401542425156,0.871464610099792,0.774732038378716,0.128535389900208,0.125,1,0.889,0,40
"19585","Cauca","Oriente",0.901748478412628,0.801311358809471,0.0982515215873718,0.0873456026911736,0.901748478412628,0.875,0,0,1,41
"19622","Cauca","Centro",0.905272305011749,0.803954228758812,0.0947276949882507,0.0842129208445549,0.905272305011749,0.875,0,0,1,42
"19693","Cauca","Sur",0.938984274864197,0.829238206148148,0.0610157251358032,0.0542429796457291,0.938984274864197,0.875,0,0,1,43
"19698","Cauca","Norte",0.526950061321259,0.520212545990944,0.473049938678741,0.420541395485401,0.526950061321259,0.875,0,0,1,44
"19701","Cauca","Sur",0.874133706092834,0.780600279569626,0.125866293907166,0.11189513528347,0.874133706092834,0.875,0,0,1,45
"19743","Cauca","Oriente",0.879690408706665,0.784767806529999,0.120309591293335,0.106955226659775,0.879690408706665,0.875,0,0,1,46
"19760","Cauca","Centro",0.959035813808441,0.844276860356331,0.0409641861915588,0.0364171615242958,0.959035813808441,0.875,0,0,1,47
"19780","Cauca","Norte",0.800025045871735,0.725018784403801,0.199974954128265,0.177777734220028,0.800025045871735,0.875,0,0,1,48
"19785","Cauca","Sur",0.827906012535095,0.745929509401321,0.172093987464905,0.1529915548563,0.827906012535095,0.875,0,0,1,49
"19807","Cauca","Centro",0.589560031890869,0.567170023918152,0.410439968109131,0.364881131649017,0.589560031890869,0.875,0,0,1,50
"19809","Cauca","Occidente",0.75992339849472,0.69494254887104,0.24007660150528,0.213428098738194,0.75992339849472,0.875,0,0,1,56
"19821","Cauca","Oriente",0.930688858032227,0.82301664352417,0.0693111419677734,0.0616176052093506,0.930688858032227,0.875,0,0,1,51
"19824","Cauca","Oriente",0.94629043340683,0.834717825055122,0.0537095665931702,0.0477478047013283,0.94629043340683,0.875,0,0,1,52
"19845","Cauca","Norte",0.310539782047272,0.357904836535454,0.689460217952728,0.612930133759975,0.310539782047272,0.125,1,0.889,0,57
"20001","Cesar","Norte",0.118922613561153,0.214191960170865,0.881077386438847,0.783277796544135,0.118922613561153,0.125,1,0.889,0,550
"20011","Cesar","Sur",0.125614613294601,0.219210959970951,0.874385386705399,0.777328608781099,0.125614613294601,0.125,1,0.889,0,556
"20013","Cesar","Norte",0.207526981830597,0.280645236372948,0.792473018169403,0.704508513152599,0.207526981830597,0.125,1,0.889,0,551
"20032","Cesar","Noroccidental",0.479721665382385,0.484791249036789,0.520278334617615,0.46252743947506,0.479721665382385,0.125,1,0.889,0,532
"20045","Cesar","Central",0.253944754600525,0.315458565950394,0.746055245399475,0.663243113160133,0.253944754600525,0.125,1,0.889,0,552
"20060","Cesar","Noroccidental",0.0586177594959736,0.16896331962198,0.941382240504026,0.83688881180808,0.0586177594959736,0.125,1,0.889,0,533
"20175","Cesar","Central",0.598437190055847,0.573827892541885,0.401562809944153,0.356989338040352,0.598437190055847,0.875,0,0,1,534
"20178","Cesar","Central",0.40145879983902,0.426094099879265,0.59854120016098,0.532103126943111,0.40145879983902,0.125,1,0.889,0,535
"20228","Cesar","Central",0.293510526418686,0.345132894814014,0.706489473581314,0.628069142013788,0.293510526418686,0.125,1,0.889,0,536
"20238","Cesar","Noroccidental",0.254981935024261,0.316236451268196,0.745018064975739,0.662321059763432,0.254981935024261,0.125,1,0.889,0,537
"20250","Cesar","Noroccidental",0.815565824508667,0.7366743683815,0.184434175491333,0.163961982011795,0.815565824508667,0.875,0,0,1,538
"20295","Cesar","Sur",0.343618512153625,0.382713884115219,0.656381487846375,0.583523142695427,0.343618512153625,0.125,1,0.889,0,539
"20310","Cesar","Sur",0.677095234394073,0.632821425795555,0.322904765605927,0.287062336623669,0.677095234394073,0.875,0,0,1,540
"20383","Cesar","Sur",0.648163259029388,0.611122444272041,0.351836740970612,0.312782862722874,0.648163259029388,0.875,0,0,1,541
"20400","Cesar","Central",0.239908397197723,0.304931297898293,0.760091602802277,0.675721434891224,0.239908397197723,0.125,1,0.889,0,542
"20443","Cesar","Norte",0.165024384856224,0.248768288642168,0.834975615143776,0.742293321862817,0.165024384856224,0.125,1,0.889,0,543
"20517","Cesar","Central",0.254659056663513,0.315994292497635,0.745340943336487,0.662608098626137,0.254659056663513,0.125,1,0.889,0,544
"20550","Cesar","Sur",0.305564969778061,0.354173727333546,0.694435030221939,0.617352741867304,0.305564969778061,0.125,1,0.889,0,545
"20570","Cesar","Norte",0.683193266391754,0.637394949793816,0.316806733608246,0.281641186177731,0.683193266391754,0.875,0,0,1,554
"20614","Cesar","Sur",0.533230364322662,0.524922773241997,0.466769635677338,0.414958206117153,0.533230364322662,0.875,0,0,1,546
"20621","Cesar","Norte",0.293130159378052,0.344847619533539,0.706869840621948,0.628407288312912,0.293130159378052,0.125,1,0.889,0,553
"20710","Cesar","Sur",0.205356806516647,0.279017604887486,0.794643193483353,0.706437799006701,0.205356806516647,0.125,1,0.889,0,547
"20750","Cesar","Norte",0.447113871574402,0.460335403680801,0.552886128425598,0.491515768170357,0.447113871574402,0.125,1,0.889,0,548
"20770","Cesar","Sur",0.461273163557053,0.470954872667789,0.538726836442947,0.47892815759778,0.461273163557053,0.125,1,0.889,0,555
"20787","Cesar","Central",0.604146301746368,0.578109726309776,0.395853698253632,0.351913937747478,0.604146301746368,0.875,0,0,1,549
"23001","Córdoba","Centro",0.208654910326004,0.281491182744503,0.791345089673996,0.703505784720182,0.208654910326004,0.125,1,0.889,0,436
"23068","Córdoba","San jorge",0.411812305450439,0.43385922908783,0.588187694549561,0.522898860454559,0.411812305450439,0.125,1,0.889,0,437
"23079","Córdoba","San jorge",0.632080852985382,0.599060639739037,0.367919147014618,0.327080121695995,0.632080852985382,0.875,0,0,1,438
"23090","Córdoba","Costanera",0.749886035919189,0.687414526939392,0.250113964080811,0.222351314067841,0.749886035919189,0.875,0,0,1,439
"23162","Córdoba","Sinú medio",0.440306186676025,0.455229640007019,0.559693813323975,0.497567800045013,0.440306186676025,0.125,1,0.889,0,440
"23168","Córdoba","Bajo sinú",0.782246589660645,0.711684942245483,0.217753410339355,0.193582781791687,0.782246589660645,0.875,0,0,1,441
"23182","Córdoba","Sabanas",0.58087944984436,0.56065958738327,0.41912055015564,0.372598169088364,0.58087944984436,0.875,0,0,1,442
"23189","Córdoba","Sinú medio",0.619723796844482,0.589792847633362,0.380276203155518,0.338065544605255,0.619723796844482,0.875,0,0,1,443
"23300","Córdoba","Bajo sinú",0.688094139099121,0.641070604324341,0.311905860900879,0.277284310340881,0.688094139099121,0.875,0,0,1,444
"23350","Córdoba","San jorge",0.23449482023716,0.30087111517787,0.76550517976284,0.680534104809165,0.23449482023716,0.125,1,0.889,0,445
"23417","Córdoba","Bajo sinú",0.531029164791107,0.52327187359333,0.468970835208893,0.416915072500706,0.531029164791107,0.875,0,0,1,446
"23419","Córdoba","Costanera",0.798685669898987,0.72401425242424,0.201314330101013,0.178968439459801,0.798685669898987,0.875,0,0,1,447
"23464","Córdoba","Bajo sinú",0.396375715732574,0.422281786799431,0.603624284267426,0.536621988713741,0.396375715732574,0.125,1,0.889,0,448
"23466","Córdoba","San jorge",0.245611891150475,0.309208918362856,0.754388108849525,0.670651028767228,0.245611891150475,0.125,1,0.889,0,463
"23500","Córdoba","Costanera",0.78798645734787,0.715989843010902,0.21201354265213,0.188480039417744,0.78798645734787,0.875,0,0,1,449
"23555","Córdoba","San jorge",0.357869327068329,0.393401995301247,0.642130672931671,0.570854168236256,0.357869327068329,0.125,1,0.889,0,450
